SubmissionID	Problem_index	Participant_country	Participant_color	Language	Time	Memory
29598071_63996519	3	-	black	GNU C++11	31	496
29598071_64015310	4	-	black	GNU C++11	77	208
29598071_64022978	5	-	black	GNU C++11	31	12
29598071_64011720	6	-	black	GNU C++11	15	0
29617004_63997191	1	Philippines	violet	GNU C++17	31	8
29617004_64000627	2	Philippines	violet	GNU C++17	30	148
29617004_64003084	3	Philippines	violet	GNU C++17	46	668
29617004_64008535	4	Philippines	violet	GNU C++17	218	206532
29617004_64020972	5	Philippines	violet	GNU C++17	30	8
29617004_64026953	6	Philippines	violet	GNU C++17	30	12
29600187_63996609	1	-	blue	GNU C++14	30	4
29600187_64000016	2	-	blue	GNU C++14	15	4
29600187_64000048	3	-	blue	GNU C++14	31	5724
29600187_64005186	4	-	blue	GNU C++14	311	49352
29600187_64029225	5	-	blue	GNU C++14	31	16
29600187_64021476	6	-	blue	GNU C++14	31	12
29585428_63995990	1	Indonesia	blue	GNU C++11	31	0
29585428_64005778	2	Indonesia	blue	GNU C++11	78	8888
29585428_64002428	3	Indonesia	blue	GNU C++11	31	5368
29585428_64010692	4	Indonesia	blue	GNU C++11	311	49180
29585428_64026181	5	Indonesia	blue	GNU C++11	31	0
29585428_64018260	6	Indonesia	blue	GNU C++11	30	0
29617332_63996228	1	China	violet	GNU C++17	31	4
29617332_63999988	2	China	violet	GNU C++17	46	28
29617332_64002402	3	China	violet	GNU C++17	31	976
29617332_64009342	4	China	violet	GNU C++17	342	49556
29617332_64018441	5	China	violet	GNU C++17	31	16
29617332_64031462	6	China	violet	GNU C++17	15	8
29619875_63999456	1	China	black	GNU C++11	31	0
29619875_64002993	2	China	black	GNU C++11	46	4
29619875_63999517	3	China	black	GNU C++11	62	1036
29619875_64009799	4	China	black	GNU C++11	62	88
29619875_64017598	5	China	black	GNU C++11	31	8
29619875_64031970	6	China	black	GNU C++11	15	0
29617378_63996540	1	China	violet	GNU C++11	46	4
29617378_63999540	2	China	violet	GNU C++11	30	4
29617378_64005913	3	China	violet	GNU C++11	46	764
29617378_64014521	4	China	violet	GNU C++11	62	96
29617378_64027038	5	China	violet	GNU C++11	31	4
29617378_64021775	6	China	violet	GNU C++11	31	4
29617574_63996042	1	Canada	violet	PyPy 2	280	8820
29617574_63997477	2	Canada	violet	PyPy 2	170	1732
29617574_64001161	3	Canada	violet	PyPy 2	187	6968
29617574_64015899	4	Canada	violet	Java 11	1575	90356
29617574_64021542	5	Canada	violet	PyPy 2	156	1188
29617574_64026973	6	Canada	violet	PyPy 2	1029	10748
29618610_63996316	1	-	violet	GNU C++17	15	8
29618610_63999182	2	-	violet	GNU C++17	31	4
29618610_64002319	3	-	violet	GNU C++17	30	1060
29618610_64014195	4	-	violet	GNU C++17	78	148
29618610_64029618	5	-	violet	GNU C++17	31	156
29618610_64023172	6	-	violet	GNU C++17	30	16
29565085_64001599	1	-	violet	GNU C++17	31	0
29565085_64006786	2	-	violet	GNU C++17	15	156
29565085_63998895	3	-	violet	GNU C++17	31	2276
29565085_64014274	4	-	violet	GNU C++17	389	73972
29565085_64030586	5	-	violet	GNU C++17	30	12
29565085_64020334	6	-	violet	GNU C++17	15	8
29584295_64003790	1	-	violet	GNU C++14	15	8
29584295_64007263	2	-	violet	GNU C++14	31	200
29584295_64009118	3	-	violet	GNU C++14	31	2948
29584295_64014994	4	-	violet	GNU C++14	327	63392
29584295_64029792	5	-	violet	GNU C++14	30	4004
29584295_64020357	6	-	violet	GNU C++14	15	8
29619912_63999641	1	-	blue	PyPy 2	218	7936
29619912_64000296	2	-	blue	GNU C++17	15	148
29619912_64004685	3	-	blue	GNU C++17	31	1060
29619912_64010716	4	-	blue	GNU C++17	451	98624
29619912_64020451	5	-	blue	GNU C++17	31	12
29619912_64034485	6	-	blue	GNU C++17	31	20
29564885_63997162	1	China	violet	GNU C++14	30	4
29564885_64000660	2	China	violet	GNU C++14	30	8
29564885_64008817	3	China	violet	GNU C++14	46	1676
29564885_64023599	4	China	violet	GNU C++14	77	336
29564885_64032100	5	China	violet	GNU C++14	46	16
29564885_64014642	6	China	violet	GNU C++14	30	36
29609825_63996350	1	China	violet	GNU C++11	30	4
29609825_63999908	2	China	violet	GNU C++11	30	8
29609825_64002990	3	China	violet	GNU C++11	31	500
29609825_64012385	4	China	violet	GNU C++11	249	126592
29609825_64034854	5	China	violet	GNU C++11	31	8
29609825_64021613	6	China	violet	GNU C++11	31	20
29618526_64007174	1	-	violet	GNU C++14	30	892
29618526_64002096	2	-	violet	GNU C++14	15	892
29618526_63997710	3	-	violet	GNU C++14	31	1060
29618526_64026273	4	-	violet	GNU C++14	810	155216
29618526_64032268	5	-	violet	GNU C++14	31	12
29618526_64012545	6	-	violet	GNU C++14	46	8
29608298_63996248	1	-	violet	GNU C++14	30	12
29608298_64010462	2	-	violet	GNU C++14	31	148
29608298_64000470	3	-	violet	GNU C++14	31	1068
29608298_64023025	4	-	violet	GNU C++14	342	53596
29608298_64032737	5	-	violet	GNU C++14	31	20
29608298_64009130	6	-	violet	GNU C++14	31	156
29616482_63996580	1	China	violet	GNU C++17	46	4
29616482_64000023	2	China	violet	GNU C++17	30	8
29616482_64002485	3	China	violet	GNU C++17	46	5332
29616482_64014443	4	China	violet	GNU C++17	61	156
29616482_64033713	5	China	violet	GNU C++17	46	3904
29616482_64021517	6	China	violet	GNU C++17	15	12
29568571_63996685	1	-	violet	GNU C++17	30	8
29568571_64000695	2	-	violet	GNU C++17	30	144
29568571_64003573	3	-	violet	GNU C++17	31	664
29568571_64024766	4	-	violet	GNU C++17	889	49324
29568571_64034280	5	-	violet	GNU C++17	31	152
29568571_64015336	6	-	violet	GNU C++17	31	4
29579543_63996768	1	Japan	violet	GNU C++14	15	8
29579543_64000128	2	Japan	violet	GNU C++14	30	4
29579543_64002824	3	Japan	violet	GNU C++14	46	4260
29579543_64010700	4	Japan	violet	GNU C++14	311	49384
29579543_64035960	5	Japan	violet	GNU C++14	15	16
29579543_64025116	6	Japan	violet	GNU C++14	30	16
29619356_64007330	1	China	black	GNU C++11	30	4
29619356_64011659	2	China	black	GNU C++11	30	8
29619356_63999487	3	China	black	GNU C++11	46	4900
29619356_64006492	4	China	black	GNU C++11	296	49296
29619356_64033401	5	China	black	GNU C++11	31	12
29619356_64026801	6	China	black	GNU C++11	31	4
29570332_63996069	1	China	blue	GNU C++11	31	4
29570332_63998928	2	China	blue	GNU C++11	31	4
29570332_64001201	3	China	blue	GNU C++11	31	1380
29570332_64009001	4	China	blue	GNU C++11	62	31540
29570332_64034380	5	China	blue	GNU C++11	31	8
29570332_64027969	6	China	blue	GNU C++11	31	12
29601105_63997202	1	United States	violet	GNU C++17	31	0
29601105_64000110	2	United States	violet	GNU C++17	30	0
29601105_64005440	3	United States	violet	GNU C++17	31	872
29601105_64014930	4	United States	violet	GNU C++17	311	49308
29601105_64024249	5	United States	violet	GNU C++17	31	0
29601105_64035894	6	United States	violet	GNU C++17	15	4
29619822_63999324	1	China	blue	GNU C++17	15	4
29619822_64001514	2	China	blue	GNU C++11	15	4
29619822_64004304	3	China	blue	GNU C++11	31	484
29619822_64012814	4	China	blue	GNU C++11	592	98548
29619822_64027036	5	China	blue	GNU C++11	31	8
29619822_64033110	6	China	blue	GNU C++11	31	8
29595607_63996283	1	Belarus	violet	GNU C++17	31	4
29595607_64000996	2	Belarus	violet	GNU C++17	30	156
29595607_64030709	3	Belarus	violet	GNU C++17	31	676
29595607_64010847	4	Belarus	violet	GNU C++17	93	31620
29595607_64028622	5	Belarus	violet	GNU C++17	31	12
29595607_64020638	6	Belarus	violet	GNU C++17	15	12
29573217_63996352	1	China	violet	GNU C++11	31	8
29573217_64004423	2	China	violet	GNU C++11	31	4
29573217_64010395	3	China	violet	GNU C++11	31	108
29573217_64015932	4	China	violet	GNU C++11	420	62752
29573217_64034187	5	China	violet	GNU C++11	31	8
29573217_64021351	6	China	violet	GNU C++11	30	4
29617408_63996272	1	-	black	GNU C++14	15	4
29617408_63999103	2	-	black	GNU C++14	31	4
29617408_64004112	3	-	black	GNU C++14	46	1044
29617408_64014802	4	-	black	GNU C++14	811	126744
29617408_64030942	5	-	black	GNU C++14	31	12
29617408_64033016	6	-	black	GNU C++14	30	152
29563714_64000171	1	-	cyan	GNU C++17	31	4
29563714_64004850	2	-	cyan	GNU C++17	31	8
29563714_64008914	3	-	cyan	GNU C++17	31	672
29563714_64017557	4	-	cyan	GNU C++17	327	49336
29563714_64027233	5	-	cyan	GNU C++17	31	16
29563714_64031466	6	-	cyan	GNU C++17	30	16
29570297_63996711	1	China	violet	GNU C++17	15	1968
29570297_64001364	2	China	violet	GNU C++17	30	8
29570297_64006254	3	China	violet	GNU C++17	30	892
29570297_64014611	4	China	violet	GNU C++17	93	33004
29570297_64035839	5	China	violet	GNU C++17	30	136
29570297_64030197	6	China	violet	GNU C++17	93	148
29618591_63996631	1	Бангладеш	violet	GNU C++11	31	4
29618591_64004029	2	Бангладеш	violet	GNU C++11	15	8
29618591_64008472	3	Бангладеш	violet	GNU C++11	31	644
29618591_64027062	4	Бангладеш	violet	GNU C++11	249	63012
29618591_64035888	5	Бангладеш	violet	GNU C++11	31	4
29618591_64020107	6	Бангладеш	violet	GNU C++11	31	8
29619931_63999714	1	Kazakhstan	cyan	GNU C++14	30	4
29619931_64001402	2	Kazakhstan	cyan	GNU C++14	31	4
29619931_64005203	3	Kazakhstan	cyan	GNU C++14	46	264
29619931_64016105	4	Kazakhstan	cyan	GNU C++14	436	93988
29619931_64035346	5	Kazakhstan	cyan	GNU C++14	31	8
29619931_64027749	6	Kazakhstan	cyan	GNU C++14	31	12
29610472_63999760	1	China	blue	GNU C++11	30	0
29610472_64005008	2	China	blue	GNU C++11	31	0
29610472_64009112	3	China	blue	GNU C++11	31	324
29610472_64016321	4	China	blue	GNU C++11	327	129432
29610472_64036601	5	China	blue	GNU C11	31	392
29610472_64025835	6	China	blue	GNU C++11	15	0
29615689_63998054	1	China	blue	GNU C++11	15	0
29615689_64003977	2	China	blue	GNU C++11	15	3724
29615689_64009726	3	China	blue	GNU C++11	31	0
29615689_64020186	4	China	blue	GNU C++11	998	94332
29615689_64034789	5	China	blue	GNU C++11	31	0
29615689_64027910	6	China	blue	GNU C++11	30	0
29604865_63996078	1	China	violet	GNU C++11	31	8
29604865_63998321	2	China	violet	GNU C++11	15	4
29604865_64000588	3	China	violet	GNU C++11	46	500
29604865_64005747	4	China	violet	GNU C++11	265	63012
29604865_64012418	6	China	violet	GNU C++11	30	4
29612564_63996155	1	-	blue	GNU C++14	31	12
29612564_64011085	2	-	blue	GNU C++14	31	8
29612564_64001872	3	-	blue	GNU C++14	46	1052
29612564_64000423	4	-	blue	GNU C++14	608	74000
29612564_64009619	6	-	blue	GNU C++14	15	8
29618211_63999509	1	Afghanistan	black	GNU C++17	15	4
29618211_63998635	2	Afghanistan	black	GNU C++17	30	496
29618211_64002504	3	Afghanistan	black	GNU C++17	31	4008
29618211_64020850	4	Afghanistan	black	GNU C++17	327	53604
29618211_64010961	6	Afghanistan	black	GNU C++17	15	12
29614511_63996601	1	-	violet	GNU C++17	31	8
29614511_64001334	2	-	violet	GNU C++17	30	148
29614511_64005742	3	-	violet	GNU C++17	46	7304
29614511_64028095	5	-	violet	GNU C++17	31	12
29614511_64016839	6	-	violet	GNU C++17	15	12
29591447_63996389	1	Egypt	blue	Java 8	109	0
29591447_63999458	2	Egypt	blue	Java 8	109	0
29591447_64001720	3	Egypt	blue	Java 8	155	0
29591447_64025006	4	Egypt	blue	Java 8	1653	91876
29591447_64007913	6	Egypt	blue	Java 8	109	0
29578535_63996044	1	-	violet	GNU C++11	31	8
29578535_63998122	2	-	violet	GNU C++11	31	4
29578535_64002181	3	-	violet	GNU C++11	31	1048
29578535_64008602	4	-	violet	GNU C++11	1762	98536
29578535_64019536	5	-	violet	GNU C++11	31	4
29619008_63995902	1	United States	violet	GNU C++17	15	4
29619008_63998630	2	United States	violet	GNU C++17	15	4
29619008_64001010	3	United States	violet	GNU C++17	31	1060
29619008_64020573	4	United States	violet	GNU C++17	732	98616
29619008_64012755	5	United States	violet	GNU C++17	30	8
29617419_63996232	1	Japan	violet	GNU C++17	31	4
29617419_64001695	2	Japan	violet	GNU C++17	15	152
29617419_64003913	3	Japan	violet	GNU C++17	46	1040
29617419_64009887	4	Japan	violet	GNU C++17	327	49356
29617419_64024930	6	Japan	violet	GNU C++17	31	8
29565513_63996596	1	China	violet	GNU C++11	31	8
29565513_64000259	2	China	violet	GNU C++11	31	4
29565513_64006166	3	China	violet	GNU C++11	31	500
29565513_64013140	4	China	violet	GNU C++11	499	78364
29565513_64023578	6	China	violet	GNU C++11	30	32
29603626_64008461	1	China	violet	GNU C++11	15	8
29603626_64007276	2	China	violet	GNU C++11	15	4
29603626_63997043	3	China	violet	GNU C++11	31	888
29603626_64002871	4	China	violet	GNU C++11	62	31564
29603626_64027329	6	China	violet	GNU C++11	31	4
29601076_63995994	1	Indonesia	blue	GNU C++11	31	4
29601076_63998862	2	Indonesia	blue	GNU C++11	31	4
29601076_64001376	3	Indonesia	blue	GNU C++11	31	1016
29601076_64007666	4	Indonesia	blue	GNU C++11	1076	73976
29601076_64029389	6	Indonesia	blue	GNU C++11	15	0
29618419_63996052	1	Исландия	violet	GNU C++17	15	4
29618419_64001940	2	Исландия	violet	GNU C++17	15	140
29618419_64003909	3	Исландия	violet	GNU C++17	46	8864
29618419_64009837	4	Исландия	violet	GNU C++17	1092	179772
29618419_64024541	6	Исландия	violet	GNU C++17	30	24
29570875_63996827	1	China	violet	GNU C++11	30	8
29570875_64005023	2	China	violet	GNU C++11	30	4
29570875_63999926	3	China	violet	GNU C++11	31	500
29570875_64011904	4	China	violet	GNU C++11	249	63336
29570875_64027460	6	China	violet	GNU C++11	31	8
29609453_63998155	1	-	blue	GNU C++14	30	4
29609453_64002013	2	-	blue	GNU C++14	15	200
29609453_64003961	3	-	blue	GNU C++14	31	500
29609453_64014975	4	-	blue	GNU C++14	296	49372
29609453_64023983	6	-	blue	GNU C++14	15	8
29608250_63996487	1	China	blue	GNU C++11	15	0
29608250_64000574	2	China	blue	GNU C++11	31	0
29608250_64004178	3	China	blue	GNU C++11	31	712
29608250_64010260	4	China	blue	GNU C++11	280	49208
29608250_64024148	5	China	blue	GNU C++11	46	0
29601568_63996281	1	-	blue	GNU C++17	15	4
29601568_63999750	2	-	blue	GNU C++17	31	160
29601568_64002255	3	-	blue	GNU C++17	30	1060
29601568_64013062	4	-	blue	GNU C++17	296	49376
29601568_64023699	5	-	blue	GNU C++17	31	156
29582931_63996115	1	Croatia	violet	GNU C++17	15	8
29582931_63999420	2	Croatia	violet	GNU C++17	15	4
29582931_64003700	3	Croatia	violet	GNU C++17	31	672
29582931_64011656	4	Croatia	violet	GNU C++17	311	49368
29582931_64024846	5	Croatia	violet	GNU C++17	31	12
29585675_63996369	1	Hong Kong	violet	GNU C++11	30	4
29585675_63999673	2	Hong Kong	violet	GNU C++11	30	8
29585675_64002757	3	Hong Kong	violet	GNU C++11	31	1044
29585675_64007855	4	Hong Kong	violet	GNU C++11	327	49332
29585675_64027656	5	Hong Kong	violet	GNU C++11	31	1612
29618358_63995972	1	-	cyan	GNU C++11	31	4
29618358_63999315	2	-	cyan	GNU C++11	31	4
29618358_64003075	3	-	cyan	GNU C++11	31	888
29618358_64027081	4	-	cyan	GNU C++11	577	189852
29618358_64021767	6	-	cyan	GNU C++11	31	4
29564026_63996356	1	Сингапур	violet	GNU C++11	31	0
29564026_63999434	2	Сингапур	violet	GNU C++11	31	0
29564026_64004975	3	Сингапур	violet	GNU C++11	31	3760
29564026_64012694	4	Сингапур	violet	GNU C++11	248	98576
29564026_64025066	5	Сингапур	violet	GNU C++11	31	0
29610441_63995996	1	Taiwan	violet	GNU C++17	30	4
29610441_64000206	2	Taiwan	violet	GNU C++17	31	152
29610441_64011594	3	Taiwan	violet	GNU C++17	31	8108
29610441_64009996	4	Taiwan	violet	GNU C++17	374	73992
29610441_64026490	6	Taiwan	violet	GNU C++17	46	8
29616515_63996955	1	France	black	PyPy 3	155	20
29616515_64003213	2	France	black	PyPy 3	171	2132
29616515_64006582	3	France	black	PyPy 3	187	4960
29616515_64015354	4	France	black	PyPy 3	530	8784
29616515_64023866	5	France	black	PyPy 3	171	24
29600580_63997228	1	China	blue	GNU C++11	15	0
29600580_64002299	2	China	blue	GNU C++11	30	0
29600580_64006247	3	China	blue	GNU C++11	31	1592
29600580_64017429	4	China	blue	GNU C++11	514	238928
29600580_64026889	6	China	blue	GNU C++11	31	0
29591291_63995944	1	-	blue	GNU C++17	31	8
29591291_63999672	2	-	blue	GNU C++17	15	144
29591291_64004733	3	-	blue	GNU C++17	46	8104
29591291_64014449	4	-	blue	GNU C++17	311	84524
29591291_64024557	5	-	blue	GNU C++17	31	236
29614966_63997107	1	-	violet	GNU C++14	30	0
29614966_64000438	2	-	violet	GNU C++14	30	148
29614966_64004035	3	-	violet	GNU C++14	31	1048
29614966_64012944	4	-	violet	GNU C++14	77	372
29614966_64030003	6	-	violet	GNU C++14	15	152
29568333_63997984	1	China	blue	GNU C++11	30	4
29568333_64002032	2	China	blue	GNU C++11	31	4
29568333_64004547	3	China	blue	GNU C++11	31	500
29568333_64012041	4	China	blue	GNU C++11	249	63364
29568333_64028651	6	China	blue	GNU C++11	30	24
29618484_63996507	1	Japan	violet	GNU C++14	15	4
29618484_63999543	2	Japan	violet	GNU C++14	30	8
29618484_64003725	3	Japan	violet	GNU C++14	31	1052
29618484_64013421	4	Japan	violet	GNU C++14	124	49304
29618484_64027380	5	Japan	violet	GNU C++14	31	160
29608712_63998395	1	-	blue	GNU C++14	30	4
29608712_64003582	2	-	blue	GNU C++14	15	8
29608712_64007439	3	-	blue	GNU C++14	30	1064
29608712_64013316	4	-	blue	GNU C++14	358	73976
29608712_64025391	5	-	blue	GNU C++14	31	12
29589456_63996145	1	South Korea	blue	GNU C++14	15	4
29589456_63999781	2	South Korea	blue	GNU C++14	31	152
29589456_64003702	3	South Korea	blue	GNU C++14	31	664
29589456_64011763	4	South Korea	blue	GNU C++14	280	49296
29589456_64028643	5	South Korea	blue	GNU C++14	31	4
29602452_63996113	1	Индия	violet	GNU C++17	30	12
29602452_63999353	2	Индия	violet	GNU C++14	31	144
29602452_64002666	3	Индия	violet	GNU C++14	31	10416
29602452_64013954	4	Индия	violet	GNU C++14	77	32916
29602452_64032177	6	Индия	violet	GNU C++14	15	12
29612107_63996523	1	China	blue	GNU C++11	31	0
29612107_64000389	2	China	blue	GNU C++11	15	4
29612107_64008017	3	China	blue	GNU C++11	31	884
29612107_64013891	4	China	blue	GNU C++11	77	31596
29612107_64026254	5	China	blue	GNU C++11	46	12
29616854_63999544	1	China	blue	GNU C++14	31	8
29616854_64004338	2	China	blue	GNU C++14	15	12
29616854_63998373	3	China	blue	GNU C++14	31	892
29616854_64014135	4	China	blue	GNU C++14	155	49360
29616854_64031497	6	China	blue	GNU C++14	15	8
29570576_63996664	1	China	blue	GNU C++14	31	0
29570576_64009139	2	China	blue	GNU C++14	31	0
29570576_64003263	3	China	blue	GNU C++14	31	860
29570576_64016419	4	China	blue	GNU C++14	311	65808
29570576_64023878	5	China	blue	GNU C++14	31	0
29610835_63996250	1	-	blue	GNU C++11	15	4
29610835_63999177	2	-	blue	GNU C++11	15	4
29610835_64006421	3	-	blue	GNU C++11	31	564
29610835_64015113	4	-	blue	GNU C++11	499	63048
29610835_64029332	6	-	blue	GNU C++11	31	8
29570461_63998381	1	China	violet	GNU C++17	15	16
29570461_64001711	2	China	violet	GNU C++17	15	596
29570461_64004337	3	China	violet	GNU C++17	31	2656
29570461_64010563	4	China	violet	GNU C++17	624	104468
29570461_64032271	6	China	violet	GNU C++17	187	5852
29597630_63996916	1	China	violet	GNU C++11	30	0
29597630_64001640	2	China	violet	GNU C++11	31	4
29597630_64006018	3	China	violet	GNU C++11	31	500
29597630_64017892	4	China	violet	GNU C++11	92	31620
29597630_64030282	6	China	violet	GNU C++11	15	4
29578212_64000331	1	China	blue	GNU C++17	15	8
29578212_64005310	2	China	blue	GNU C++17	31	12
29578212_64009540	3	China	blue	GNU C++17	31	896
29578212_64028697	4	China	blue	GNU C++17	607	94020
29578212_64018950	6	China	blue	GNU C++17	15	12
29611424_63996396	1	Sweden	violet	PyPy 2	170	12
29611424_63998624	2	Sweden	violet	PyPy 2	155	1024
29611424_64006921	3	Sweden	violet	PyPy 2	140	500
29611424_64015995	4	Sweden	violet	GNU C++14	343	49356
29611424_64022255	5	Sweden	violet	PyPy 2	139	12
29618411_63998274	1	Brazil	violet	GNU C++14	30	4
29618411_64003346	2	Brazil	violet	GNU C++14	31	8
29618411_64007467	3	Brazil	violet	GNU C++14	31	4004
29618411_64029025	4	Brazil	violet	GNU C++14	311	49360
29618411_64020758	6	Brazil	violet	GNU C++14	15	8
29571064_63996926	1	China	blue	GNU C++11	30	4
29571064_64000042	2	China	blue	GNU C++11	15	592
29571064_64002952	3	China	blue	GNU C++11	31	500
29571064_64007435	4	China	blue	GNU C++11	249	42668
29571064_64032738	6	China	blue	GNU C++11	15	8
29613189_63998978	1	-	violet	GNU C++11	30	40
29613189_64003948	2	-	violet	GNU C++11	31	24
29613189_64009291	3	-	violet	GNU C++11	31	2456
29613189_64014689	4	-	violet	GNU C++11	249	94232
29613189_64029476	6	-	violet	GNU C++11	31	8
29600758_63996554	1	China	blue	GNU C++17	31	4
29600758_64000260	2	China	blue	GNU C++17	31	924
29600758_64009917	3	China	blue	GNU C++17	46	1828
29600758_64013604	4	China	blue	GNU C++17	249	63512
29600758_64030732	6	China	blue	GNU C++17	30	8
29596816_63997237	1	-	violet	GNU C++11	31	4
29596816_64002629	2	-	violet	GNU C++11	46	4
29596816_64007083	3	-	violet	GNU C++11	30	500
29596816_64015993	4	-	violet	GNU C++11	93	52
29596816_64029345	6	-	violet	GNU C++11	30	4
29598454_63996657	1	China	violet	GNU C++14	15	8
29598454_64004348	2	China	violet	GNU C++14	30	5832
29598454_64007368	3	China	violet	GNU C++14	31	500
29598454_64015065	4	China	violet	GNU C++14	46	88
29598454_64028459	6	China	violet	GNU C++14	31	8
29600518_63996294	1	Аргентина	violet	GNU C++14	15	4
29600518_64005032	2	Аргентина	violet	GNU C++14	31	148
29600518_64004220	3	Аргентина	violet	GNU C++14	46	1040
29600518_64015290	4	Аргентина	violet	GNU C++14	327	49328
29600518_64027211	5	Аргентина	violet	GNU C++14	31	8
29566751_63996446	1	Индия	violet	GNU C++14	30	4
29566751_63999334	2	Индия	violet	GNU C++14	30	4
29566751_64002811	3	Индия	violet	GNU C++14	31	7300
29566751_64013216	4	Индия	violet	GNU C++14	374	74000
29566751_64035769	6	Индия	violet	GNU C++14	30	4
29615374_63996509	1	Japan	blue	GNU C++14	31	31220
29615374_64003389	2	Japan	blue	GNU C++14	15	31224
29615374_64007384	3	Japan	blue	GNU C++14	46	31224
29615374_64016521	4	Japan	blue	GNU C++14	498	164784
29615374_64026639	5	Japan	blue	GNU C++14	31	37244
29600648_63996684	1	Japan	violet	GNU C++17	15	4
29600648_64003376	2	Japan	violet	GNU C++17	31	148
29600648_64007349	3	Japan	violet	GNU C++17	46	1060
29600648_64012559	4	Japan	violet	GNU C++17	326	49300
29600648_64031601	6	Japan	violet	GNU C++17	15	4
29606653_63997040	1	China	violet	GNU C++11	15	0
29606653_64002819	2	China	violet	GNU C++11	15	8
29606653_64006158	3	China	violet	GNU C++11	31	1276
29606653_64012405	4	China	violet	GNU C++11	858	62884
29606653_64034668	6	China	violet	GNU C++11	30	4
29617362_63998785	1	Romania	violet	GNU C++14	31	8
29617362_64002514	2	Romania	violet	GNU C++14	31	148
29617362_64020775	3	Romania	violet	GNU C++14	46	10284
29617362_64028416	4	Romania	violet	GNU C++14	685	98544
29617362_64016175	6	Romania	violet	GNU C++14	30	12
29615848_63998386	1	Vietnam	green	GNU C++14	15	4
29615848_64003373	2	Vietnam	green	GNU C++14	31	8
29615848_64011256	3	Vietnam	green	GNU C++14	31	1060
29615848_64017452	4	Vietnam	green	GNU C++14	561	77428
