ParticipantID	Rank	Country	ProblemA_id	ProblemA_memory	ProblemA_time	ProblemA_language	ProblemB_id	ProblemB_memory	ProblemB_time	ProblemB_language	ProblemC_id	ProblemC_memory	ProblemC_time	ProblemC_language
29617408	37	-	63996272	4	15	GNU C++14	63999103	4	31	GNU C++14	64004112	1044	46	GNU C++14	64014802	126744	811	GNU C++14	64030942	12	31	GNU C++14	64033016	152	30	GNU C++14
29563714	38	-	64000171	4	31	GNU C++17	64004850	8	31	GNU C++17	64008914	672	31	GNU C++17	64017557	49336	327	GNU C++17	64027233	16	31	GNU C++17	64031466	16	30	GNU C++17
29570297	39	China	63996711	1968	15	GNU C++17	64001364	8	30	GNU C++17	64006254	892	30	GNU C++17	64014611	33004	93	GNU C++17	64035839	136	30	GNU C++17	64030197	148	93	GNU C++17
29618591	40	Бангладеш	63996631	4	31	GNU C++11	64004029	8	15	GNU C++11	64008472	644	31	GNU C++11	64027062	63012	249	GNU C++11	64035888	4	31	GNU C++11	64020107	8	31	GNU C++11
29619931	41	Kazakhstan	63999714	4	30	GNU C++14	64001402	4	31	GNU C++14	64005203	264	46	GNU C++14	64016105	93988	436	GNU C++14	64035346	8	31	GNU C++14	64027749	12	31	GNU C++14
29610472	42	China	63999760	0	30	GNU C++11	64005008	0	31	GNU C++11	64009112	324	31	GNU C++11	64016321	129432	327	GNU C++11	64036601	392	31	GNU C11	64025835	0	15	GNU C++11
29615689	43	China	63998054	0	15	GNU C++11	64003977	3724	15	GNU C++11	64009726	0	31	GNU C++11	64020186	94332	998	GNU C++11	64034789	0	31	GNU C++11	64027910	0	30	GNU C++11
29604865	44	China	63996078	8	31	GNU C++11	63998321	4	15	GNU C++11	64000588	500	46	GNU C++11	64005747	63012	265	GNU C++11	-	-	-	-	64012418	4	30	GNU C++11
29612564	45	-	63996155	12	31	GNU C++14	64011085	8	31	GNU C++14	64001872	1052	46	GNU C++14	64000423	74000	608	GNU C++14	-	-	-	-	64009619	8	15	GNU C++14
29618211	46	Afghanistan	63999509	4	15	GNU C++17	63998635	496	30	GNU C++17	64002504	4008	31	GNU C++17	64020850	53604	327	GNU C++17	-	-	-	-	64010961	12	15	GNU C++17
29614511	47	-	63996601	8	31	GNU C++17	64001334	148	30	GNU C++17	64005742	7304	46	GNU C++17	NO	-	-	-	64028095	12	31	GNU C++17	64016839	12	15	GNU C++17
29591447	48	Egypt	63996389	0	109	Java 8	63999458	0	109	Java 8	64001720	0	155	Java 8	64025006	91876	1653	Java 8	-	-	-	-	64007913	0	109	Java 8
29578535	49	-	63996044	8	31	GNU C++11	63998122	4	31	GNU C++11	64002181	1048	31	GNU C++11	64008602	98536	1762	GNU C++11	64019536	4	31	GNU C++11	-	-	-	-
29619008	50	United States	63995902	4	15	GNU C++17	63998630	4	15	GNU C++17	64001010	1060	31	GNU C++17	64020573	98616	732	GNU C++17	64012755	8	30	GNU C++17	-	-	-	-
29617419	51	Japan	63996232	4	31	GNU C++17	64001695	152	15	GNU C++17	64003913	1040	46	GNU C++17	64009887	49356	327	GNU C++17	-	-	-	-	64024930	8	31	GNU C++17
29565513	52	China	63996596	8	31	GNU C++11	64000259	4	31	GNU C++11	64006166	500	31	GNU C++11	64013140	78364	499	GNU C++11	-	-	-	-	64023578	32	30	GNU C++11
29603626	53	China	64008461	8	15	GNU C++11	64007276	4	15	GNU C++11	63997043	888	31	GNU C++11	64002871	31564	62	GNU C++11	-	-	-	-	64027329	4	31	GNU C++11
29601076	54	Indonesia	63995994	4	31	GNU C++11	63998862	4	31	GNU C++11	64001376	1016	31	GNU C++11	64007666	73976	1076	GNU C++11	-	-	-	-	64029389	0	15	GNU C++11
29618419	55	Исландия	63996052	4	15	GNU C++17	64001940	140	15	GNU C++17	64003909	8864	46	GNU C++17	64009837	179772	1092	GNU C++17	-	-	-	-	64024541	24	30	GNU C++17
29570875	56	China	63996827	8	30	GNU C++11	64005023	4	30	GNU C++11	63999926	500	31	GNU C++11	64011904	63336	249	GNU C++11	-	-	-	-	64027460	8	31	GNU C++11
29609453	57	-	63998155	4	30	GNU C++14	64002013	200	15	GNU C++14	64003961	500	31	GNU C++14	64014975	49372	296	GNU C++14	-	-	-	-	64023983	8	15	GNU C++14
29608250	58	China	63996487	0	15	GNU C++11	64000574	0	31	GNU C++11	64004178	712	31	GNU C++11	64010260	49208	280	GNU C++11	64024148	0	46	GNU C++11	-	-	-	-
29601568	59	-	63996281	4	15	GNU C++17	63999750	160	31	GNU C++17	64002255	1060	30	GNU C++17	64013062	49376	296	GNU C++17	64023699	156	31	GNU C++17	-	-	-	-
29582931	60	Croatia	63996115	8	15	GNU C++17	63999420	4	15	GNU C++17	64003700	672	31	GNU C++17	64011656	49368	311	GNU C++17	64024846	12	31	GNU C++17	NO	-	-	-
29585675	61	Hong Kong	63996369	4	30	GNU C++11	63999673	8	30	GNU C++11	64002757	1044	31	GNU C++11	64007855	49332	327	GNU C++11	64027656	1612	31	GNU C++11	-	-	-	-
29618358	62	-	63995972	4	31	GNU C++11	63999315	4	31	GNU C++11	64003075	888	31	GNU C++11	64027081	189852	577	GNU C++11	-	-	-	-	64021767	4	31	GNU C++11
29564026	63	Сингапур	63996356	0	31	GNU C++11	63999434	0	31	GNU C++11	64004975	3760	31	GNU C++11	64012694	98576	248	GNU C++11	64025066	0	31	GNU C++11	-	-	-	-
29610441	64	Taiwan	63995996	4	30	GNU C++17	64000206	152	31	GNU C++17	64011594	8108	31	GNU C++17	64009996	73992	374	GNU C++17	-	-	-	-	64026490	8	46	GNU C++17
29616515	65	France	63996955	20	155	PyPy 3	64003213	2132	171	PyPy 3	64006582	4960	187	PyPy 3	64015354	8784	530	PyPy 3	64023866	24	171	PyPy 3	NO	-	-	-
29600580	66	China	63997228	0	15	GNU C++11	64002299	0	30	GNU C++11	64006247	1592	31	GNU C++11	64017429	238928	514	GNU C++11	-	-	-	-	64026889	0	31	GNU C++11
29591291	66	-	63995944	8	31	GNU C++17	63999672	144	15	GNU C++17	64004733	8104	46	GNU C++17	64014449	84524	311	GNU C++17	64024557	236	31	GNU C++17	-	-	-	-
29614966	68	-	63997107	0	30	GNU C++14	64000438	148	30	GNU C++14	64004035	1048	31	GNU C++14	64012944	372	77	GNU C++14	-	-	-	-	64030003	152	15	GNU C++14
29568333	69	China	63997984	4	30	GNU C++11	64002032	4	31	GNU C++11	64004547	500	31	GNU C++11	64012041	63364	249	GNU C++11	-	-	-	-	64028651	24	30	GNU C++11
29618484	69	Japan	63996507	4	15	GNU C++14	63999543	8	30	GNU C++14	64003725	1052	31	GNU C++14	64013421	49304	124	GNU C++14	64027380	160	31	GNU C++14	-	-	-	-
29608712	71	-	63998395	4	30	GNU C++14	64003582	8	15	GNU C++14	64007439	1064	30	GNU C++14	64013316	73976	358	GNU C++14	64025391	12	31	GNU C++14	-	-	-	-
29589456	72	South Korea	63996145	4	15	GNU C++14	63999781	152	31	GNU C++14	64003702	664	31	GNU C++14	64011763	49296	280	GNU C++14	64028643	4	31	GNU C++14	-	-	-	-
29602452	73	Индия	63996113	12	30	GNU C++17	63999353	144	31	GNU C++14	64002666	10416	31	GNU C++14	64013954	32916	77	GNU C++14	-	-	-	-	64032177	12	15	GNU C++14
29612107	74	China	63996523	0	31	GNU C++11	64000389	4	15	GNU C++11	64008017	884	31	GNU C++11	64013891	31596	77	GNU C++11	64026254	12	46	GNU C++11	-	-	-	-
29616854	75	China	63999544	8	31	GNU C++14	64004338	12	15	GNU C++14	63998373	892	31	GNU C++14	64014135	49360	155	GNU C++14	-	-	-	-	64031497	8	15	GNU C++14
29570576	76	China	63996664	0	31	GNU C++14	64009139	0	31	GNU C++14	64003263	860	31	GNU C++14	64016419	65808	311	GNU C++14	64023878	0	31	GNU C++14	-	-	-	-
29610835	76	-	63996250	4	15	GNU C++11	63999177	4	15	GNU C++11	64006421	564	31	GNU C++11	64015113	63048	499	GNU C++11	-	-	-	-	64029332	8	31	GNU C++11
29570461	78	China	63998381	16	15	GNU C++17	64001711	596	15	GNU C++17	64004337	2656	31	GNU C++17	64010563	104468	624	GNU C++17	-	-	-	-	64032271	5852	187	GNU C++17
29597630	79	China	63996916	0	30	GNU C++11	64001640	4	31	GNU C++11	64006018	500	31	GNU C++11	64017892	31620	92	GNU C++11	-	-	-	-	64030282	4	15	GNU C++11
29578212	79	China	64000331	8	15	GNU C++17	64005310	12	31	GNU C++17	64009540	896	31	GNU C++17	64028697	94020	607	GNU C++17	-	-	-	-	64018950	12	15	GNU C++17
29611424	81	Sweden	63996396	12	170	PyPy 2	63998624	1024	155	PyPy 2	64006921	500	140	PyPy 2	64015995	49356	343	GNU C++14	64022255	12	139	PyPy 2	-	-	-	-
29618411	82	Brazil	63998274	4	30	GNU C++14	64003346	8	31	GNU C++14	64007467	4004	31	GNU C++14	64029025	49360	311	GNU C++14	-	-	-	-	64020758	8	15	GNU C++14
29571064	83	China	63996926	4	30	GNU C++11	64000042	592	15	GNU C++11	64002952	500	31	GNU C++11	64007435	42668	249	GNU C++11	-	-	-	-	64032738	8	15	GNU C++11
29613189	84	-	63998978	40	30	GNU C++11	64003948	24	31	GNU C++11	64009291	2456	31	GNU C++11	64014689	94232	249	GNU C++11	-	-	-	-	64029476	8	31	GNU C++11
29600758	85	China	63996554	4	31	GNU C++17	64000260	924	31	GNU C++17	64009917	1828	46	GNU C++17	64013604	63512	249	GNU C++17	-	-	-	-	64030732	8	30	GNU C++17
29596816	86	-	63997237	4	31	GNU C++11	64002629	4	46	GNU C++11	64007083	500	30	GNU C++11	64015993	52	93	GNU C++11	-	-	-	-	64029345	4	30	GNU C++11
29598454	87	China	63996657	8	15	GNU C++14	64004348	5832	30	GNU C++14	64007368	500	31	GNU C++14	64015065	88	46	GNU C++14	-	-	-	-	64028459	8	31	GNU C++14
29600518	88	Аргентина	63996294	4	15	GNU C++14	64005032	148	31	GNU C++14	64004220	1040	46	GNU C++14	64015290	49328	327	GNU C++14	64027211	8	31	GNU C++14	-	-	-	-
29566751	89	Индия	63996446	4	30	GNU C++14	63999334	4	30	GNU C++14	64002811	7300	31	GNU C++14	64013216	74000	374	GNU C++14	-	-	-	-	64035769	4	30	GNU C++14
29615374	90	Japan	63996509	31220	31	GNU C++14	64003389	31224	15	GNU C++14	64007384	31224	46	GNU C++14	64016521	164784	498	GNU C++14	64026639	37244	31	GNU C++14	-	-	-	-
