SubmissionID	Problem_index	Participant_country	Participant_color	Language	Time	Memory
29768587_64398019	3	Ukraine	blue	GNU C++17	46	200
29768587_64408008	4	Ukraine	blue	GNU C++17	31	292
29768587_64413178	5	Ukraine	blue	GNU C++17	139	11824
29758297_64373915	1	Россия	blue	GNU C++17	31	520
29758297_64377272	2	Россия	blue	GNU C++17	15	568
29758297_64417709	3	Россия	blue	GNU C++17	46	380
29758297_64410025	4	Россия	blue	GNU C++17	46	2064
29758297_64403249	5	Россия	blue	GNU C++17	109	8176
29767785_64389978	1	Thailand	blue	GNU C++17	46	160
29767785_64393669	2	Thailand	blue	GNU C++17	46	72
29767785_64417518	3	Thailand	blue	GNU C++17	186	152
29767785_64396640	4	Thailand	blue	GNU C++17	46	248
29767785_64409692	5	Thailand	blue	GNU C++17	327	14264
29738412_64378095	1	-	blue	GNU C++11	46	8
29738412_64381948	2	-	blue	GNU C++11	31	156
29738412_64394889	3	-	blue	GNU C++11	62	8
29738412_64403562	4	-	blue	GNU C++11	46	8
29738412_64415277	5	-	blue	GNU C++11	202	10108
29735522_64374740	1	Индия	blue	GNU C++17	46	248
29735522_64380183	2	Индия	blue	GNU C++17	61	432
29735522_64386473	3	Индия	blue	GNU C++17	62	148
29735522_64406782	4	Индия	blue	GNU C++17	30	8
29735522_64410830	5	Индия	blue	GNU C++17	358	14192
29743255_64375010	1	China	blue	GNU C++17	46	12
29743255_64384688	2	China	blue	GNU C++17	46	436
29743255_64415557	3	China	blue	GNU C++17	218	148
29743255_64390627	4	China	blue	GNU C++17	46	244
29743255_64414613	5	China	blue	GNU C++17	139	12628
29730285_64374181	1	China	blue	GNU C++17	31	2452
29730285_64384176	2	China	blue	GNU C++17	15	2988
29730285_64401448	3	China	blue	GNU C++17	31	3080
29730285_64405640	4	China	blue	GNU C++17	46	4
29730285_64410781	5	China	blue	GNU C++17	108	8172
29737875_64373869	1	Kazakhstan	blue	GNU C++17	31	632
29737875_64397125	3	Kazakhstan	blue	GNU C++17	46	148
29737875_64393190	4	Kazakhstan	blue	GNU C++17	31	240
29737875_64406949	5	Kazakhstan	blue	GNU C++17	296	7784
29735504_64374984	1	-	cyan	GNU C++17	31	12
29735504_64382380	2	-	cyan	GNU C++17	15	56
29735504_64395525	3	-	cyan	GNU C++17	46	4080
29735504_64399257	4	-	cyan	GNU C++17	31	248
29735504_64413622	5	-	cyan	GNU C++17	124	7340
29747967_64400999	1	-	blue	GNU C++17	31	16
29747967_64403564	2	-	blue	GNU C++17	15	324
29747967_64414272	3	-	blue	GNU C++17	31	156
29747967_64407122	4	-	blue	GNU C++17	46	248
29747967_64399943	5	-	blue	GNU C++17	187	25492
29743551_64377131	1	-	blue	GNU C++17	31	400
29743551_64381923	2	-	blue	GNU C++17	31	316
29743551_64396317	3	-	blue	GNU C++17	140	160
29743551_64401165	4	-	blue	GNU C++17	31	248
29743551_64414142	5	-	blue	GNU C++17	249	18992
29763472_64379645	1	Россия	blue	GNU C++17	31	8
29763472_64384509	2	Россия	blue	GNU C++17	15	52
29763472_64397805	3	Россия	blue	GNU C++17	61	384
29763472_64403143	4	Россия	blue	GNU C++17	46	8
29763472_64411550	5	Россия	blue	GNU C++17	93	4972
29770033_64375387	1	-	blue	GNU C++14	46	400
29770033_64380030	2	-	blue	GNU C++14	46	176
29770033_64415177	3	-	blue	GNU C++14	233	8
29770033_64402628	4	-	blue	GNU C++14	31	8
29770033_64411313	5	-	blue	GNU C++14	78	7728
29774419_64379728	1	China	blue	GNU C++11	31	8
29774419_64402910	2	China	blue	GNU C++11	46	44
29774419_64400882	3	China	blue	GNU C++11	46	4
29774419_64388537	4	China	blue	GNU C++11	46	8
29774419_64414586	5	China	blue	GNU C++11	62	21960
29771959_64405613	1	-	blue	GNU C++11	46	4
29771959_64409847	2	-	blue	GNU C++11	78	132
29771959_64411714	3	-	blue	GNU C++11	46	8
29771959_64398503	4	-	blue	GNU C++11	46	8
29771959_64397430	5	-	blue	GNU C++11	140	6568
29780064_64375012	1	Индия	blue	GNU C++14	30	8
29780064_64397709	2	Индия	blue	GNU C++14	31	444
29780064_64391636	3	Индия	blue	GNU C++14	31	8
29780064_64402254	4	Индия	blue	GNU C++14	46	8
29780064_64417414	5	Индия	blue	GNU C++14	264	19576
29780685_64391974	1	-	cyan	GNU C++17	31	8
29780685_64398897	2	-	cyan	GNU C++17	62	220
29780685_64384476	4	-	cyan	GNU C++17	46	240
29780685_64407154	5	-	cyan	GNU C++17	390	15372
29753472_64375407	1	China	blue	GNU C++17	30	400
29753472_64381695	2	China	blue	GNU C++17	31	1224
29753472_64392447	3	China	blue	GNU C++17	31	992
29753472_64417207	4	China	blue	GNU C++17	31	244
29753472_64413418	5	China	blue	GNU C++17	93	7368
29780930_64374234	1	South Korea	blue	GNU C++17	31	244
29780930_64392186	2	South Korea	blue	GNU C++17	31	448
29780930_64399134	3	South Korea	blue	GNU C++17	31	8
29780930_64404338	4	South Korea	blue	GNU C++17	421	4
29780930_64411763	5	South Korea	blue	GNU C++17	202	18440
29780579_64374492	1	Россия	blue	MS C++ 2017	30	8
29780579_64379108	2	Россия	blue	MS C++ 2017	31	32
29780579_64407934	3	Россия	blue	MS C++ 2017	46	28
29780579_64398521	4	Россия	blue	MS C++ 2017	46	12
29780579_64417078	5	Россия	blue	MS C++ 2017	187	25304
29764720_64375874	1	-	cyan	GNU C++14	46	24
29764720_64405624	2	-	cyan	GNU C++14	62	80
29764720_64397644	4	-	cyan	GNU C++14	78	31332
29764720_64401210	5	-	cyan	GNU C++14	77	27120
29784485_64376923	1	Vietnam	cyan	GNU C++17	31	400
29784485_64385492	2	Vietnam	cyan	GNU C++17	31	312
29784485_64402461	4	Vietnam	cyan	GNU C++17	62	62636
29784485_64395912	5	Vietnam	cyan	GNU C++17	93	14824
29773886_64375379	1	-	blue	GNU C++17	31	252
29773886_64379393	2	-	blue	GNU C++17	46	56
29773886_64386678	4	-	blue	GNU C++17	31	244
29773886_64413183	5	-	blue	GNU C++17	841	50040
29744094_64373588	1	Jordan	blue	GNU C++14	30	8
29744094_64376899	2	Jordan	blue	GNU C++17	30	312
29744094_64407798	3	Jordan	blue	GNU C++17	140	160
29744094_64385425	4	Jordan	blue	GNU C++17	46	1224
29744094_64416220	5	Jordan	blue	GNU C++17	155	5808
29757642_64402166	1	Belarus	blue	GNU C++17	46	12
29757642_64403229	2	Belarus	blue	GNU C++17	30	312
29757642_64398719	4	Belarus	blue	GNU C++17	46	240
29757642_64393853	5	Belarus	blue	GNU C++17	249	15000
29781113_64384528	1	-	green	GNU C++14	46	796
29781113_64382651	2	-	green	GNU C++14	46	68
29781113_64404682	4	-	green	GNU C++14	62	31324
29781113_64400376	5	-	green	GNU C++14	93	16884
29783487_64375871	1	Индия	blue	GNU C++14	46	16
29783487_64382990	2	Индия	blue	GNU C++14	61	60
29783487_64393228	4	Индия	blue	GNU C++14	62	9412
29783487_64409256	5	Индия	blue	GNU C++14	452	14284
29784214_64376329	1	Индия	blue	GNU C++14	31	8
29784214_64409510	2	Индия	blue	GNU C++14	31	312
29784214_64416571	3	Индия	blue	GNU C++14	233	172
29784214_64407652	4	Индия	blue	GNU C++14	31	8
29784214_64401855	5	Индия	blue	GNU C++14	498	77192
29768809_64376601	1	China	blue	GNU C++11	31	8
29768809_64383909	2	China	blue	GNU C++11	30	156
29768809_64393071	4	China	blue	GNU C++11	46	3920
29768809_64407604	5	China	blue	GNU C++11	93	4664
29769155_64381430	1	Saudi Arabia	cyan	GNU C++17	46	8
29769155_64392457	2	Saudi Arabia	cyan	GNU C++17	15	296
29769155_64398122	3	Saudi Arabia	cyan	GNU C++17	156	160
29769155_64418203	4	Saudi Arabia	cyan	GNU C++17	46	8
29769155_64406851	5	Saudi Arabia	cyan	GNU C++17	233	18604
29761380_64373591	1	-	blue	GNU C++17	31	12
29761380_64376377	2	-	blue	GNU C++17	31	316
29761380_64393777	4	-	blue	GNU C++17	31	4
29761380_64405373	5	-	blue	GNU C++17	217	39392
29733369_64373510	1	Vietnam	blue	GNU C++14	31	164
29733369_64378464	2	Vietnam	blue	GNU C++14	15	308
29733369_64392441	3	Vietnam	blue	GNU C++14	46	148
29733369_64407360	4	Vietnam	blue	GNU C++14	46	8
29733369_64414135	5	Vietnam	blue	GNU C++14	217	17580
29776847_64376149	1	Индия	blue	GNU C++14	31	8
29776847_64379109	2	Индия	blue	GNU C++14	15	316
29776847_64417821	3	Индия	blue	GNU C++14	46	160
29776847_64415428	4	Индия	blue	GNU C++14	31	48
29776847_64411239	5	Индия	blue	GNU C++14	514	8156
29783767_64393182	1	-	green	GNU C++14	31	284
29783767_64388676	2	-	green	GNU C++14	62	152
29783767_64403772	4	-	green	GNU C++14	77	51064
29783767_64397947	5	-	green	GNU C++14	93	11460
29774188_64377027	1	Saudi Arabia	cyan	GNU C++14	31	12
29774188_64387008	2	Saudi Arabia	cyan	GNU C++14	31	112
29774188_64407201	3	Saudi Arabia	cyan	GNU C++14	249	156
29774188_64415227	4	Saudi Arabia	cyan	GNU C++14	31	8
29774188_64406591	5	Saudi Arabia	cyan	GNU C++14	218	15728
29757866_64374406	1	Brazil	blue	GNU C++14	46	28
29757866_64397698	2	Brazil	blue	GNU C++14	46	312
29757866_64400008	3	Brazil	blue	GNU C++14	46	192
29757866_64402557	4	Brazil	blue	GNU C++14	46	8
29757866_64414711	5	Brazil	blue	GNU C++14	218	15872
29756210_64373984	1	Egypt	blue	Java 8	124	0
29756210_64402016	3	Egypt	blue	Java 8	124	0
29756210_64382708	4	Egypt	blue	Java 8	140	0
29756210_64415314	5	Egypt	blue	Java 8	342	20032
29737725_64375526	1	Бангладеш	cyan	GNU C++17	31	8
29737725_64405811	2	Бангладеш	cyan	GNU C++17	61	364
29737725_64391186	4	Бангладеш	cyan	GNU C++17	46	1944
29737725_64402690	5	Бангладеш	cyan	GNU C++17	343	13780
29779986_64373584	1	Россия	blue	GNU C++17	31	8
29779986_64376622	2	Россия	blue	GNU C++17	31	152
29779986_64405241	3	Россия	blue	GNU C++17	31	160
29779986_64414940	4	Россия	blue	GNU C++17	46	244
29779986_64410148	5	Россия	blue	GNU C++17	202	21508
29734993_64376824	1	United States	blue	GNU C++17	31	248
29734993_64380443	2	United States	blue	GNU C++17	31	316
29734993_64387328	4	United States	blue	GNU C++17	124	1580
29734993_64414203	5	United States	blue	GNU C++17	93	10168
29738151_64374778	1	-	cyan	GNU C++14	31	12
29738151_64388180	2	-	cyan	GNU C++14	31	52
29738151_64394582	4	-	cyan	GNU C++14	31	8
29738151_64409257	5	-	cyan	GNU C++14	171	19908
29735671_64375867	1	Индия	cyan	GNU C++17	46	240
29735671_64380940	2	Индия	cyan	GNU C++17	31	56
29735671_64397060	4	Индия	cyan	GNU C++17	46	8
29735671_64411363	5	Индия	cyan	GNU C++17	171	15524
29784983_64380224	1	-	blue	GNU C++11	30	8
29784983_64401701	3	-	blue	GNU C++11	31	8
29784983_64394385	4	-	blue	GNU C++11	46	8
29784983_64411993	5	-	blue	GNU C++11	156	12640
29783090_64374423	1	Индия	cyan	GNU C++14	31	8
29783090_64377510	2	Индия	cyan	GNU C++14	30	444
29783090_64389181	4	Индия	cyan	GNU C++14	31	44
29783090_64415425	5	Индия	cyan	GNU C++14	156	23644
29748798_64376290	1	Egypt	cyan	GNU C++14	46	12
29748798_64385590	2	Egypt	cyan	GNU C++14	31	312
29748798_64396321	4	Egypt	cyan	GNU C++14	46	8
29748798_64408650	5	Egypt	cyan	GNU C++14	202	13760
29776296_64375708	1	Индия	cyan	Java 8	187	0
29776296_64382367	2	Индия	cyan	Java 8	139	0
29776296_64409058	4	Индия	cyan	Java 8	156	0
29776296_64398295	5	Индия	cyan	GNU C++11	171	19868
29727856_64374655	1	Россия	blue	GNU C++17	30	8
29727856_64384026	2	Россия	blue	GNU C++17	15	452
29727856_64402333	3	Россия	blue	GNU C++17	31	8
29727856_64407653	4	Россия	blue	GNU C++17	31	15656
29727856_64412907	5	Россия	blue	GNU C++17	108	7636
29783729_64373976	1	Brazil	blue	GNU C++11	31	388
29783729_64383306	2	Brazil	blue	GNU C++11	46	48
29783729_64413534	4	Brazil	blue	GNU C++11	31	4
29783729_64397255	5	Brazil	blue	GNU C++11	156	6940
29740386_64374351	1	-	cyan	GNU C++14	31	48
29740386_64378617	2	-	cyan	GNU C++14	46	56
29740386_64392856	4	-	cyan	GNU C++14	31	12
29740386_64417042	5	-	cyan	GNU C++14	93	7732
29730998_64397354	1	Cuba	blue	GNU C++17	46	8
29730998_64402808	2	Cuba	blue	GNU C++17	15	316
29730998_64389400	4	Cuba	blue	GNU C++17	31	8
29730998_64409344	5	Cuba	blue	GNU C++17	93	9448
29781053_64376599	1	Vietnam	cyan	GNU C++17	15	248
29781053_64387082	2	Vietnam	cyan	GNU C++17	30	56
29781053_64396912	4	Vietnam	cyan	GNU C++17	46	8
29781053_64407915	5	Vietnam	cyan	GNU C++17	202	53108
29782407_64375215	1	Бангладеш	blue	GNU C++17	46	12
29782407_64381067	2	Бангладеш	blue	GNU C++17	15	260
29782407_64384534	4	Бангладеш	blue	GNU C++17	46	8
29782407_64415063	5	Бангладеш	blue	GNU C++17	935	121764
29780982_64373720	1	Индия	blue	GNU C++17	31	16
29780982_64377551	2	Индия	blue	GNU C++17	31	56
29780982_64400830	4	Индия	blue	GNU C++17	31	240
29780982_64406059	5	Индия	blue	GNU C++17	217	14852
29780610_64376264	1	Iran	blue	GNU C++14	15	12
29780610_64382881	2	Iran	blue	GNU C++14	31	176
29780610_64395653	4	Iran	blue	GNU C++14	31	8
29780610_64406530	5	Iran	blue	GNU C++14	109	13668
29727231_64373931	1	-	blue	GNU C++14	46	8
29727231_64406120	2	-	blue	GNU C++17	31	212
29727231_64414670	3	-	blue	GNU C++17	46	164
29727231_64400789	4	-	blue	GNU C++17	46	248
29727231_64417260	5	-	blue	GNU C++17	171	20568
29776908_64374429	1	Czechia	blue	GNU C++17	30	12
29776908_64377874	2	Czechia	blue	GNU C++17	30	52
29776908_64399292	4	Czechia	blue	GNU C++17	46	240
29776908_64409124	5	Czechia	blue	GNU C++17	264	22940
29785246_64385070	1	-	blue	GNU C++17	31	408
29785246_64408319	2	-	blue	GNU C++17	61	56
29785246_64399068	4	-	blue	GNU C++17	46	248
29785246_64401626	5	-	blue	GNU C++17	468	22004
29774568_64403332	1	China	blue	GNU C++17	30	796
29774568_64414047	2	China	blue	GNU C++17	46	540
29774568_64386992	4	China	blue	GNU C++17	62	8
29774568_64408240	5	China	blue	GNU C++17	93	7376
29742251_64399749	1	Бангладеш	cyan	GNU C++14	31	8
29742251_64409872	2	Бангладеш	cyan	GNU C++14	62	316
29742251_64406552	4	Бангладеш	cyan	GNU C++14	31	8
29742251_64397631	5	Бангладеш	cyan	GNU C++14	109	9476
29785037_64378518	1	-	blue	GNU C++14	31	404
29785037_64385960	2	-	blue	GNU C++14	62	448
29785037_64392751	4	-	blue	GNU C++14	46	8
29785037_64414503	5	-	blue	GNU C++14	78	5000
29757375_64373849	1	Бангладеш	blue	GNU C++14	46	8
29757375_64408546	2	Бангладеш	blue	GNU C++14	46	176
29757375_64394853	4	Бангладеш	blue	GNU C++14	31	8
29757375_64405535	5	Бангладеш	blue	GNU C++14	374	17284
29759683_64375577	1	-	cyan	GNU C++11	31	396
29759683_64406673	3	-	cyan	GNU C++11	62	8
29759683_64409959	4	-	cyan	GNU C++11	62	8
29759683_64401342	5	-	cyan	GNU C++11	249	50664
29751059_64375505	1	Iran	blue	GNU C++17	46	16
29751059_64378598	2	Iran	blue	GNU C++17	62	312
29751059_64389031	3	Iran	blue	GNU C++17	31	164
29751059_64397218	5	Iran	blue	GNU C++17	109	55796
29778639_64376023	1	-	blue	GNU C++11	46	396
29778639_64380817	2	-	blue	GNU C++11	31	328
29778639_64396117	4	-	blue	GNU C++11	31	8
29778639_64417522	5	-	blue	GNU C++11	140	13352
29777880_64403024	1	Vietnam	cyan	GNU C++14	46	1572
29777880_64404934	2	Vietnam	cyan	GNU C++14	31	64
29777880_64408073	4	Vietnam	cyan	GNU C++14	62	62632
29777880_64401467	5	Vietnam	cyan	GNU C++14	93	14828
29760361_64373735	1	-	blue	GNU C++17	46	16
29760361_64377771	2	-	blue	GNU C++17	31	436
29760361_64386538	3	-	blue	GNU C++17	171	240
29760361_64400699	5	-	blue	GNU C++17	389	18984
29781687_64416436	1	-	blue	GNU C++11	31	4352
29781687_64410644	5	-	blue	GNU C++11	171	24016
29781687_64405346	6	-	blue	GNU C++11	389	42396
29750239_64373973	1	Iran	blue	GNU C++17	46	792
29750239_64378027	2	Iran	blue	GNU C++17	15	56
29750239_64384357	3	Iran	blue	GNU C++17	170	8
29750239_64402883	5	Iran	blue	GNU C++17	280	24012
29772530_64376249	1	Бангладеш	cyan	GNU C++11	31	4
29772530_64406518	3	Бангладеш	cyan	GNU C++11	46	4
29772530_64397238	4	Бангладеш	cyan	GNU C++11	46	1176
29772530_64416685	5	Бангладеш	cyan	GNU C++11	233	13376
29780461_64373723	1	-	blue	GNU C++17	31	8
29780461_64380432	2	-	blue	GNU C++17	15	28
29780461_64398745	4	-	blue	GNU C++17	31	240
29780461_64417950	5	-	blue	GNU C++17	171	8960
29768593_64374779	1	Ukraine	blue	GNU C++17	31	4
29768593_64381362	2	Ukraine	blue	GNU C++17	31	316
29768593_64403722	4	Ukraine	blue	GNU C++17	31	244
29768593_64415647	5	Ukraine	blue	GNU C++17	171	12988
29782106_64375727	1	Egypt	blue	GNU C++14	46	12
29782106_64385619	2	Egypt	blue	GNU C++14	46	204
29782106_64393939	4	Egypt	blue	GNU C++14	31	8
29782106_64414960	5	Egypt	blue	GNU C++14	93	7680
29774021_64373516	1	Индия	blue	GNU C++17	46	244
29774021_64376575	2	Индия	blue	GNU C++17	46	260
29774021_64390630	3	Индия	blue	GNU C++17	171	4
29774021_64381878	4	Индия	blue	GNU C++17	46	244
29783885_64374968	1	-	blue	GNU C++17	31	16
29783885_64379694	2	-	blue	GNU C++17	30	436
29783885_64401069	4	-	blue	GNU C++17	46	24
29783885_64416165	5	-	blue	GNU C++17	78	7980
29782709_64373550	1	Romania	blue	GNU C++14	46	12
29782709_64376470	2	Romania	blue	GNU C++14	31	60
29782709_64381731	3	Romania	blue	GNU C++14	31	160
29782709_64387558	4	Romania	blue	GNU C++14	31	8
29730029_64375541	1	Vietnam	green	GNU C++14	31	536
29730029_64384738	2	Vietnam	green	GNU C++14	31	196
29730029_64416036	3	Vietnam	green	GNU C++14	46	144
29730029_64394083	5	Vietnam	green	GNU C++14	202	43128
29752494_64373710	1	Egypt	blue	GNU C++11	46	8
29752494_64383693	2	Egypt	blue	GNU C++11	62	152
29752494_64381611	3	Egypt	blue	GNU C++11	171	4
29752494_64387311	4	Egypt	blue	GNU C++11	31	8
29778191_64373924	1	Kazakhstan	blue	GNU C++14	31	1968
29778191_64378350	2	Kazakhstan	blue	GNU C++14	31	2144
29778191_64389513	3	Kazakhstan	blue	GNU C++14	31	1968
29778191_64385536	4	Kazakhstan	blue	GNU C++14	62	56
29780126_64373524	1	-	blue	GNU C++11	31	8
29780126_64376619	2	-	blue	GNU C++11	31	84
29780126_64391736	3	-	blue	GNU C++11	46	8
29780126_64380590	4	-	blue	GNU C++11	31	8
29783839_64373560	1	-	blue	GNU C++17	30	12
29783839_64377181	2	-	blue	GNU C++17	31	440
29783839_64385683	3	-	blue	GNU C++17	46	8
29783839_64387897	4	-	blue	GNU C++17	46	248
29763122_64383336	1	Vietnam	black	GNU C++14	30	792
29763122_64391906	2	Vietnam	black	GNU C++14	30	60
29763122_64402385	4	Vietnam	black	GNU C++14	46	8
29763122_64417443	5	Vietnam	black	GNU C++14	202	52868
29781364_64392305	1	Vietnam	blue	GNU C++14	46	12
29781364_64396387	2	Vietnam	blue	GNU C++14	31	52
29781364_64417175	3	Vietnam	blue	GNU C++14	31	152
29781364_64388115	5	Vietnam	blue	GNU C++14	187	15412
29771887_64373818	1	Индия	blue	GNU C++14	31	16
29771887_64377584	2	Индия	blue	GNU C++14	31	56
29771887_64397299	3	Индия	blue	GNU C++14	31	4
29771887_64381984	4	Индия	blue	GNU C++14	46	8
29764506_64375078	1	United States	blue	Python 3	124	620
29764506_64380444	2	United States	blue	Python 3	155	564
29764506_64392461	3	United States	blue	Python 3	389	268
29764506_64384126	4	United States	blue	Python 3	343	16
29728493_64374530	1	Egypt	blue	GNU C++17	31	3924
29728493_64379060	2	Egypt	blue	GNU C++17	62	168
29728493_64392081	3	Egypt	blue	GNU C++17	46	240
29728493_64385056	4	Egypt	blue	GNU C++17	46	244
29744037_64373777	1	-	blue	GNU C++11	46	8
29744037_64380081	2	-	blue	GNU C++11	46	168
29744037_64391321	3	-	blue	GNU C++11	78	8
29744037_64385188	4	-	blue	GNU C++11	46	8
29778623_64373861	1	-	blue	GNU C++14	46	792
29778623_64378964	2	-	blue	GNU C++14	46	204
29778623_64391693	3	-	blue	GNU C++14	202	544
29778623_64381555	4	-	blue	GNU C++14	46	8
29772996_64379116	1	China	cyan	GNU C++11	31	12
29772996_64390470	4	China	cyan	GNU C++11	31	4
29772996_64412050	5	China	cyan	GNU C++11	77	4136
29759669_64373824	1	-	blue	GNU C++14	46	8
29759669_64385003	2	-	blue	GNU C++14	46	312
29759669_64382825	3	-	blue	GNU C++14	187	148
29759669_64388397	4	-	blue	GNU C++14	31	8
29780254_64380871	1	-	blue	GNU C++11	31	4
29780254_64384880	2	-	blue	GNU C++11	62	44
29780254_64392662	3	-	blue	GNU C++11	62	12
29780254_64376839	4	-	blue	GNU C++11	31	12
29769743_64373840	1	Romania	blue	GNU C++11	31	4
29769743_64376224	2	Romania	blue	GNU C++11	31	72
29769743_64396449	3	Romania	blue	GNU C++11	46	8
29769743_64383966	4	Romania	blue	GNU C++11	46	8
29751976_64373583	1	Индия	blue	GNU C++14	46	16
29751976_64377513	2	Индия	blue	GNU C++14	61	436
29751976_64396873	3	Индия	blue	GNU C++14	61	4
29751976_64383985	4	Индия	blue	GNU C++14	31	8
29733717_64373476	1	Kazakhstan	blue	GNU C++17	31	12
29733717_64375385	2	Kazakhstan	blue	GNU C++17	46	312
29733717_64391140	3	Kazakhstan	blue	GNU C++17	31	248
29733717_64384324	4	Kazakhstan	blue	GNU C++17	46	248
29753396_64374461	1	-	cyan	GNU C++17	46	248
29753396_64379389	2	-	cyan	GNU C++17	31	444
29753396_64395324	3	-	cyan	GNU C++17	30	160
29753396_64384621	4	-	cyan	GNU C++17	62	52
29733839_64373883	1	Узбекистан	blue	GNU C++17	46	876
29733839_64378060	2	Узбекистан	blue	GNU C++17	61	316
29733839_64390452	3	Узбекистан	blue	GNU C++17	61	152
29733839_64387887	4	Узбекистан	blue	GNU C++17	31	8
29767207_64373802	1	China	blue	GNU C++14	31	12
29767207_64376930	2	China	blue	GNU C++14	31	88
29767207_64391724	3	China	blue	GNU C++14	46	8
29767207_64387779	4	China	blue	GNU C++14	46	12
29777134_64374999	1	China	blue	GNU C++14	31	792
29777134_64378268	2	China	blue	GNU C++14	30	392
29777134_64387377	3	China	blue	GNU C++14	31	1960
29777134_64389596	4	China	blue	GNU C++14	61	4
29783640_64374392	1	Индия	blue	GNU C++14	46	8
29783640_64378673	2	Индия	blue	GNU C++14	46	56
29783640_64386761	3	Индия	blue	GNU C++14	31	160
29783640_64389820	4	Индия	blue	GNU C++14	31	8
29751257_64389320	1	Iran	blue	GNU C++17	31	792
29751257_64392553	2	Iran	blue	GNU C++17	31	1100
29751257_64411666	3	Iran	blue	GNU C++17	46	944
29751257_64415095	4	Iran	blue	GNU C++17	46	8
29751257_64415831	5	Iran	blue	GNU C++17	78	8780
29784212_64374028	1	-	blue	GNU C++17	30	8
29784212_64383114	2	-	blue	GNU C++17	124	444
29784212_64380248	3	-	blue	GNU C++17	30	148
29784212_64388226	4	-	blue	GNU C++17	46	8
29781191_64373836	1	-	black	GNU C++14	31	4
29781191_64379218	2	-	black	GNU C++14	30	224
29781191_64393367	3	-	black	GNU C++14	31	160
29781191_64386833	4	-	black	GNU C++14	46	8
29780572_64373594	1	China	blue	GNU C++14	46	4
29780572_64376956	2	China	blue	GNU C++14	46	248
29780572_64385272	3	China	blue	GNU C++14	202	172
29780572_64388377	4	China	blue	GNU C++14	61	8
29783275_64375047	1	Japan	blue	GNU C++17	31	8
29783275_64380902	2	Japan	blue	GNU C++17	62	56
29783275_64391397	3	Japan	blue	GNU C++17	171	388
29783275_64383743	4	Japan	blue	GNU C++17	31	244
29761233_64373977	1	Ukraine	blue	GNU C++17	30	16
29761233_64379963	2	Ukraine	blue	GNU C++17	46	60
29761233_64386641	3	Ukraine	blue	GNU C++17	46	152
29761233_64390426	4	Ukraine	blue	GNU C++17	61	244
29728338_64374162	1	Armenia	cyan	GNU C++17	46	12
29728338_64377779	2	Armenia	cyan	GNU C++17	31	320
29728338_64385846	3	Armenia	cyan	GNU C++17	46	156
29728338_64391146	4	Armenia	cyan	GNU C++17	31	244
29737792_64373885	1	Индия	blue	GNU C++17	46	8
29737792_64377006	2	Индия	blue	GNU C++17	46	56
29737792_64392329	3	Индия	blue	GNU C++17	62	8
29737792_64388284	4	Индия	blue	GNU C++17	46	8
29764465_64373653	1	-	blue	GNU C++17	31	372
29764465_64381804	2	-	blue	GNU C++17	30	1544
29764465_64392351	3	-	blue	GNU C++17	46	1568
29764465_64387000	4	-	blue	GNU C++17	31	0
29742255_64373727	1	-	blue	GNU C++17	30	248
29742255_64377937	2	-	blue	GNU C++17	31	260
29742255_64385443	3	-	blue	GNU C++17	249	12
29742255_64388101	4	-	blue	GNU C++17	31	244
29781819_64373914	1	-	blue	GNU C++11	31	15664
29781819_64381008	2	-	blue	GNU C++11	31	13708
29781819_64398877	4	-	blue	GNU C++11	31	23492
29781819_64415391	5	-	blue	GNU C++11	93	29780
29748725_64374145	1	Индия	blue	GNU C++17	30	8
29748725_64378056	2	Индия	blue	GNU C++17	31	440
29748725_64395617	3	Индия	blue	GNU C++17	31	160
29748725_64386081	4	Индия	blue	GNU C++17	31	4
29738117_64373951	1	Belarus	blue	GNU C++17	31	252
29738117_64376544	2	Belarus	blue	GNU C++17	31	320
29738117_64397413	3	Belarus	blue	GNU C++17	140	148
29738117_64385772	4	Belarus	blue	GNU C++17	31	244
29766848_64374503	1	Indonesia	blue	GNU C++17	46	252
29766848_64378796	2	Indonesia	blue	GNU C++17	15	220
29766848_64385282	3	Indonesia	blue	GNU C++17	31	164
29766848_64391342	4	Indonesia	blue	GNU C++17	31	240
29758638_64373947	1	-	blue	GNU C++17	31	12
29758638_64380979	2	-	blue	GNU C++17	30	444
29758638_64390192	3	-	blue	GNU C++17	31	156
29758638_64385313	4	-	blue	GNU C++17	46	44
29768568_64378524	1	-	blue	GNU C++11	46	16
29768568_64379449	2	-	blue	GNU C++11	46	48
29768568_64387225	3	-	blue	GNU C++11	108	8
29768568_64389902	4	-	blue	GNU C++11	31	8
29747505_64374848	1	-	cyan	GNU C++14	46	8
29747505_64379328	2	-	cyan	GNU C++14	46	248
29747505_64397203	3	-	cyan	GNU C++14	62	148
29747505_64385431	4	-	cyan	GNU C++14	46	52
29760540_64374032	1	Россия	blue	GNU C++17	31	248
29760540_64378093	2	Россия	blue	GNU C++17	77	56
29760540_64391895	3	Россия	blue	GNU C++17	46	8
29760540_64381701	4	Россия	blue	GNU C++17	31	8
29728082_64375108	1	Egypt	blue	GNU C++14	31	12
29728082_64378992	2	Egypt	blue	GNU C++14	30	300
29728082_64405504	3	Egypt	blue	GNU C++14	46	152
29728082_64383863	4	Egypt	blue	GNU C++14	31	8
29771814_64375922	1	Индия	blue	GNU C++14	31	3924
29771814_64381519	2	Индия	blue	GNU C++14	15	4132
