29019536_62784831.xml	-0.15265025198459625 0.25142329931259155 0.3672623336315155 -0.2844557464122772 -0.23451948165893555 0.07079514116048813 0.24488982558250427 -0.05309606343507767 0.3620174527168274 -0.09213040769100189 -0.5629600882530212 0.3100767731666565 -0.4545290470123291 -0.10917410999536514 -0.1931842714548111 -0.09745368361473083 -0.006012629717588425 0.15285652875900269 -0.2732491195201874 -0.2943390905857086 0.18249040842056274 -0.03252716362476349 0.18641285598278046 -0.4115307033061981 0.2612265944480896 0.7787479758262634 -0.0876283347606659 0.07328919321298599 0.26881757378578186 0.09182488173246384 0.633806049823761 0.14430192112922668 -0.09105990082025528 0.4702407717704773 -0.014064285904169083 0.36290985345840454 -0.5609976649284363 0.018420418724417686 -0.2619648873806 -0.2603793442249298 0.19339853525161743 -0.20653991401195526 0.07293044030666351 -0.178855761885643 0.043531306087970734 -0.8083637356758118 0.028080454096198082 -0.41305437684059143 -0.07451283931732178 0.18763937056064606
29019536_62792024.xml	-0.1431482881307602 0.32870975136756897 0.2839246392250061 -0.30905213952064514 -0.21710734069347382 0.08246663212776184 0.22388412058353424 -0.0013417742447927594 0.36782515048980713 -0.0980299860239029 -0.5725717544555664 0.3783377707004547 -0.48159241676330566 -0.0690343827009201 -0.27968716621398926 -0.13832548260688782 -0.07886099815368652 0.1027713268995285 -0.29066917300224304 -0.26435938477516174 0.10730195045471191 -0.009979535825550556 0.29796212911605835 -0.408122718334198 0.21239149570465088 0.7071449756622314 -0.06478843837976456 0.08757209777832031 0.30551576614379883 0.024095483124256134 0.5630016326904297 0.02973935939371586 -0.07845927774906158 0.40898460149765015 0.0556039996445179 0.3489435911178589 -0.48706144094467163 -0.014190067537128925 -0.141321063041687 -0.3619830012321472 0.21866421401500702 -0.17746402323246002 -0.08252821117639542 -0.09146387130022049 0.06652133166790009 -0.8083322644233704 0.011159734800457954 -0.42686840891838074 -0.006022734101861715 0.07669947296380997
29019536_62796810.xml	-0.028513295575976372 0.29383596777915955 0.12109009921550751 -0.23143476247787476 -0.30144432187080383 0.6607751250267029 0.33865630626678467 0.07582487165927887 0.3507190942764282 -0.15919628739356995 -0.18389393389225006 0.2881752550601959 -0.48126354813575745 0.016011353582143784 -0.383466511964798 0.00784680712968111 -0.15454819798469543 0.23636989295482635 -0.0354355052113533 0.02779153548181057 0.26195573806762695 -0.0008894723141565919 0.21503187716007233 -0.3009164035320282 0.10484230518341064 0.37331223487854004 -0.1310737580060959 -0.14232712984085083 0.31263214349746704 -0.22973977029323578 0.36481475830078125 -0.08587642759084702 0.08209405839443207 0.5267429947853088 0.029678361490368843 -0.312858909368515 -0.4852234721183777 -0.010845589451491833 -0.254067599773407 0.021917195990681648 0.1661394238471985 0.019339943304657936 -0.06174205243587494 0.4159320294857025 -0.23040172457695007 -0.8164747953414917 0.11860828846693039 -0.15001338720321655 -0.19322852790355682 0.12232334911823273
29019599_62783989.xml	-0.05031567066907883 -0.011184638366103172 0.09486410021781921 0.22522804141044617 -0.020141955465078354 0.01147136464715004 -0.22003600001335144 -0.09321639686822891 0.40598437190055847 -0.36950308084487915 -0.3442057967185974 -0.08588800579309464 -0.3731585144996643 -0.1355855017900467 -0.5112878680229187 -0.09587989747524261 -0.27251580357551575 -0.09928412735462189 -0.7438741326332092 -0.4111744165420532 -0.1989564448595047 0.18757815659046173 -0.11612202972173691 -0.6217398047447205 -0.4058866500854492 0.28824687004089355 -0.7298334240913391 0.19744543731212616 0.3723006248474121 0.20778511464595795 0.6110565066337585 -0.07271695137023926 -0.0609276257455349 0.16164623200893402 -0.2214091420173645 0.1630403995513916 -0.48236674070358276 -0.1805427223443985 -0.3100382685661316 0.042702339589595795 0.33549895882606506 -0.2851669490337372 0.1261856108903885 -0.21178266406059265 -0.31602743268013 -0.22788435220718384 -0.4695102274417877 -0.08018903434276581 0.08622297644615173 0.21541380882263184
29019599_62788377.xml	-0.0484994538128376 -0.1311691850423813 0.10025674104690552 0.18696826696395874 -0.021839914843440056 -0.06398839503526688 -0.08273202925920486 -0.1806321144104004 0.27590930461883545 -0.288195937871933 -0.2170533686876297 -0.05899271368980408 -0.26679837703704834 0.002066919580101967 -0.43521520495414734 -0.09301967173814774 -0.1707182079553604 -0.030530991032719612 -0.7097669243812561 -0.3279089331626892 -0.27800819277763367 0.10448497533798218 -0.11947065591812134 -0.4943293333053589 -0.31519240140914917 0.2826657295227051 -0.5748212337493896 -0.003022027900442481 0.32777589559555054 0.08086284250020981 0.6306132674217224 0.025769425556063652 0.02532355487346649 0.13479866087436676 -0.35076603293418884 0.13804353773593903 -0.4776459336280823 -0.19152958691120148 -0.531502902507782 0.048623498529195786 0.3695429563522339 -0.3290346562862396 0.2941373288631439 -0.25719350576400757 -0.30316320061683655 -0.287762850522995 -0.4304235875606537 -0.09275061637163162 0.09201309084892273 0.27266931533813477
29019599_62798239.xml	-0.001245177467353642 -0.012040316127240658 -0.17082902789115906 0.09108055382966995 -0.03275270015001297 0.33883631229400635 0.039728712290525436 -0.06570993363857269 0.0751756802201271 -0.23598964512348175 -0.010739431716501713 -0.29872605204582214 -0.22738142311573029 0.3224737346172333 -0.48458707332611084 0.05228100344538689 -0.24601030349731445 0.1305437535047531 -0.5535585880279541 -0.18177761137485504 -0.3143199682235718 0.32684624195098877 -0.1900954693555832 -0.28338631987571716 -0.441324919462204 0.047824677079916 -0.46677839756011963 -0.16172169148921967 0.30527937412261963 -0.2672163248062134 0.35457831621170044 0.10498595982789993 0.15601126849651337 0.2175373136997223 -0.41654422879219055 -0.19561737775802612 -0.40390676259994507 0.1095544621348381 -0.547501266002655 0.42381080985069275 0.2626517117023468 -0.21805109083652496 0.31258276104927063 0.2516833543777466 -0.5647116899490356 -0.22744810581207275 -0.4647587239742279 0.05385920777916908 0.15753506124019623 0.4099957346916199
29019599_62815449.xml	0.2340807318687439 -0.13809911906719208 0.339455246925354 0.24319419264793396 0.1693304181098938 -0.02761702612042427 0.23379670083522797 -0.2085050344467163 -0.1149124875664711 -0.13626983761787415 -0.3770877718925476 0.2826370894908905 -0.0898161381483078 0.48411887884140015 -0.921725869178772 0.18640033900737762 0.07112227380275726 0.09744632244110107 -0.7078959345817566 0.08072172850370407 -0.3194369077682495 0.2517435550689697 -0.5208308100700378 -0.632498562335968 -0.3126077651977539 0.031095020473003387 -0.4421474039554596 0.23758357763290405 0.32983142137527466 0.13492818176746368 0.19212016463279724 -0.35352739691734314 0.017879419028759003 0.5622254014015198 -0.32288026809692383 0.31278520822525024 -0.17725113034248352 -0.47738415002822876 -0.4477509558200836 -0.15282964706420898 0.05224074423313141 0.11454936861991882 -0.057092998176813126 -0.5551725625991821 -0.26917392015457153 -0.03307384252548218 -0.1573513001203537 -0.4518093168735504 -0.3708043098449707 -0.37503674626350403
29019660_62785677.xml	-0.20616047084331512 0.37448588013648987 0.05791286379098892 -0.05387590453028679 0.09893190115690231 -0.20797941088676453 -0.05065678432583809 -0.028121033683419228 0.20152528584003448 -0.4347251355648041 -0.571853756904602 -0.06927485764026642 -0.5368543267250061 0.07946595549583435 -0.3616456687450409 -0.18213602900505066 -0.31831595301628113 -0.36847835779190063 -0.4765893220901489 -0.4818374812602997 0.1363183856010437 -0.1582009643316269 0.1447599083185196 -0.2717920243740082 -0.09171240776777267 0.37181392312049866 -0.09945788234472275 0.22667835652828217 0.06024077534675598 0.41126522421836853 0.14986129105091095 -0.07530347257852554 0.23091432452201843 -0.034873731434345245 0.29247531294822693 0.22473593056201935 0.03674069419503212 -0.3658483326435089 0.11837753653526306 -0.023098355159163475 0.5761935114860535 -0.3447875380516052 -0.8028624057769775 -0.19840332865715027 -0.2874060571193695 -0.046173080801963806 -0.35538703203201294 0.01515053492039442 -0.003053109161555767 0.08045478165149689
29019660_62793031.xml	-0.19403992593288422 0.3935454189777374 0.14199800789356232 -0.04393770173192024 0.07415828853845596 -0.22806574404239655 0.044518642127513885 -0.1597774624824524 0.1453634351491928 -0.39600297808647156 -0.4993976354598999 -0.049595948308706284 -0.5535902380943298 0.0770910382270813 -0.3017006814479828 -0.1736658215522766 -0.16186314821243286 -0.32547762989997864 -0.44198501110076904 -0.3587650954723358 0.11224447190761566 -0.26239022612571716 0.08185985684394836 -0.18901385366916656 0.02096623182296753 0.4366450905799866 -0.020904911682009697 0.09973154217004776 0.031214101240038872 0.3408726751804352 0.17378778755664825 -0.013314049690961838 0.32775551080703735 -0.10823016613721848 0.2438354194164276 0.2790851294994354 -0.038457851856946945 -0.3584130108356476 -0.007916185073554516 0.0339767262339592 0.5274580717086792 -0.4544192850589752 -0.6287845969200134 -0.2555120587348938 -0.3442864716053009 -0.06758000701665878 -0.33194559812545776 0.09194241464138031 0.05578354746103287 0.1907166689634323
29019660_62798654.xml	-0.1133170872926712 0.34964045882225037 -0.00422246428206563 -0.20615218579769135 0.2144351303577423 -0.2783728241920471 -0.059653885662555695 -0.04545753076672554 0.07879169285297394 -0.3755720853805542 -0.544609546661377 -0.11858335882425308 -0.572445273399353 0.30487963557243347 -0.3167118728160858 -0.2983911633491516 -0.32870110869407654 -0.39187631011009216 -0.45542478561401367 -0.2950167953968048 -0.006507319398224354 -0.2579785883426666 0.17682085931301117 -0.2815197706222534 -0.023580968379974365 0.0944790467619896 0.12364589422941208 0.0417935810983181 -0.05096298083662987 0.24181345105171204 -0.00603634025901556 -0.12490043044090271 0.35596024990081787 -0.1819685697555542 0.27748173475265503 0.08508970588445663 -0.06628989428281784 -0.21001069247722626 0.004541805014014244 -0.3170362114906311 0.5395714640617371 -0.19603772461414337 -0.5731775760650635 -0.21956178545951843 0.05870140343904495 -0.036851659417152405 -0.22911733388900757 -0.09930028766393661 0.02417256310582161 0.07901951670646667
