SubmissionID	Problem_index	Participant_country	Participant_color	Language	Time	Memory
29089830_62806372	4	-	violet	PyPy 3	998	14168
29058635_62784127	1	Индия	violet	GNU C++17	31	12
29058635_62788532	2	Индия	violet	GNU C++17	31	16
29058635_62794918	3	Индия	violet	GNU C++17	61	12
29058635_62806409	4	Индия	violet	GNU C++17	187	53424
29087461_62784314	1	-	violet	GNU C++11	46	8
29087461_62789720	2	-	violet	GNU C++11	31	12
29087461_62792702	3	-	violet	GNU C++11	62	376
29087461_62809233	5	-	violet	GNU C++11	78	4064
29057288_62783785	1	Switzerland	violet	GNU C++17	46	8
29057288_62787743	2	Switzerland	violet	GNU C++17	31	8
29057288_62790866	3	Switzerland	violet	GNU C++17	46	8
29057288_62807263	4	Switzerland	violet	GNU C++17	265	17556
29050072_62785031	1	China	blue	GNU C++11	31	4
29050072_62788595	2	China	blue	GNU C++11	46	12
29050072_62792548	3	China	blue	GNU C++11	46	376
29050072_62808094	4	China	blue	GNU C++11	499	17300
29089947_62784209	1	Индия	blue	GNU C++14	30	4
29089947_62789738	2	Индия	blue	GNU C++14	46	12
29089947_62791956	3	Индия	blue	GNU C++14	46	1316
29089947_62808404	4	Индия	blue	GNU C++14	108	4704
29086781_62784524	1	-	violet	GNU C++11	31	8
29086781_62788673	2	-	violet	GNU C++11	46	8
29086781_62795971	3	-	violet	GNU C++11	46	388
29086781_62806148	4	-	violet	GNU C++11	218	22008
29065728_62786607	1	China	blue	GNU C++11	15	0
29065728_62788524	2	China	blue	GNU C++11	31	0
29065728_62791396	3	China	blue	GNU C++11	46	3824
29065728_62808763	4	China	blue	GNU C++11	187	23536
29089852_62784716	1	Бангладеш	violet	GNU C++14	31	4540
29089852_62787747	2	Бангладеш	violet	GNU C++14	46	12
29089852_62794776	3	Бангладеш	violet	GNU C++14	62	1372
29089852_62812360	5	Бангладеш	violet	GNU C++14	249	32716
29070194_62786618	1	China	violet	GNU C++17	62	4540
29070194_62790117	2	China	violet	GNU C++17	31	12
29070194_62793408	3	China	violet	GNU C++17	46	376
29070194_62805431	4	China	violet	GNU C++17	217	23692
29085220_62784692	1	Vietnam	blue	GNU C++17	31	8
29085220_62786690	2	Vietnam	blue	GNU C++17	31	8
29085220_62806806	3	Vietnam	blue	GNU C++17	46	8
29085220_62804400	5	Vietnam	blue	GNU C++17	156	7108
29028307_62784231	1	China	violet	GNU C++17	30	0
29028307_62788183	2	China	violet	GNU C++17	31	0
29028307_62793382	3	China	violet	GNU C++17	46	348
29028307_62807696	4	China	violet	GNU C++17	124	8532
29080790_62785361	1	Japan	violet	GNU C++17	46	12
29080790_62788154	2	Japan	violet	GNU C++17	31	12
29080790_62793624	3	Japan	violet	GNU C++17	46	424
29080790_62807644	4	Japan	violet	GNU C++17	561	46508
29050573_62784054	1	South Korea	blue	GNU C++14	15	8
29050573_62789014	2	South Korea	blue	GNU C++14	31	8
29050573_62791911	3	South Korea	blue	GNU C++14	46	368
29050573_62805695	4	South Korea	blue	GNU C++14	171	11152
29081513_62783839	1	-	blue	GNU C++11	31	12
29081513_62786245	2	-	blue	GNU C++11	31	8
29081513_62792422	3	-	blue	GNU C++11	61	392
29081513_62809045	4	-	blue	GNU C++11	187	42352
29034562_62784408	1	China	violet	GNU C++11	30	8
29034562_62788200	2	China	violet	GNU C++11	31	8
29034562_62794434	3	China	violet	GNU C++11	62	1032
29034562_62808038	4	China	violet	GNU C++11	218	11008
29038330_62785176	1	Taiwan	violet	GNU C++17	15	8
29038330_62789247	2	Taiwan	violet	GNU C++17	31	8
29038330_62797803	3	Taiwan	violet	GNU C++17	46	736
29038330_62806720	4	Taiwan	violet	GNU C++17	156	12252
29049868_62783909	1	Индия	blue	GNU C++14	31	8
29049868_62787161	2	Индия	blue	GNU C++14	46	8
29049868_62791985	3	Индия	blue	GNU C++14	46	700
29049868_62810503	4	Индия	blue	GNU C++14	109	9524
29067200_62784214	1	China	violet	GNU C++17	30	4
29067200_62787136	2	China	violet	GNU C++17	46	12
29067200_62790154	3	China	violet	GNU C++17	46	376
29067200_62809607	4	China	violet	GNU C++17	124	4700
29051248_62785198	1	Индия	blue	GNU C++14	30	16
29051248_62787360	2	Индия	blue	GNU C++14	31	20
29051248_62792950	3	Индия	blue	GNU C++14	46	728
29051248_62810033	4	Индия	blue	GNU C++14	93	5948
29085411_62795039	1	China	violet	GNU C++14	31	36212
29085411_62791767	2	China	violet	GNU C++14	46	36216
29085411_62796501	3	China	violet	GNU C++14	46	37516
29085411_62805192	4	China	violet	GNU C++14	233	48192
29087885_62784702	1	-	violet	GNU C++17	31	20
29087885_62787531	2	-	violet	GNU C++17	31	16
29087885_62793829	3	-	violet	GNU C++17	46	380
29087885_62808798	4	-	violet	GNU C++17	93	4712
29074742_62787116	1	-	blue	GNU C++17	30	8
29074742_62789977	2	-	blue	GNU C++17	46	12
29074742_62796147	3	-	blue	GNU C++17	62	864
29074742_62807316	4	-	blue	GNU C++17	296	12752
29038550_62784814	1	Vietnam	violet	GNU C++14	31	8
29038550_62786458	2	Vietnam	violet	GNU C++14	46	8
29038550_62790183	3	Vietnam	violet	GNU C++14	46	740
29038550_62808802	4	Vietnam	violet	GNU C++14	139	12976
29040484_62794040	1	China	violet	GNU C++11	31	3964
29040484_62786337	2	China	violet	GNU C++11	31	8
29040484_62792585	3	China	violet	GNU C++11	77	3964
29040484_62807292	4	China	violet	GNU C++14	452	32304
29059843_62784320	1	Belarus	violet	GNU C++17	15	12
29059843_62789079	2	Belarus	violet	GNU C++17	46	8
29059843_62794487	3	Belarus	violet	GNU C++17	46	420
29059843_62810219	4	Belarus	violet	GNU C++17	93	4704
29086352_62788317	1	China	blue	GNU C++11	31	8
29086352_62792144	2	China	blue	GNU C++11	31	8
29086352_62796735	3	China	blue	GNU C++14	46	376
29086352_62807130	4	China	blue	GNU C++14	155	8560
29079074_62785980	1	-	blue	GNU C++14	31	4
29079074_62788905	2	-	blue	GNU C++14	31	8
29079074_62793683	3	-	blue	GNU C++14	46	1276
29079074_62807876	4	-	blue	GNU C++14	93	4704
29040457_62784221	1	Бангладеш	violet	GNU C++17	31	5220
29040457_62787279	2	Бангладеш	violet	GNU C++17	31	8
29040457_62797612	3	Бангладеш	violet	GNU C++17	46	8
29040457_62808454	4	Бангладеш	violet	GNU C++17	124	3328
29061198_62784238	1	Czechia	violet	GNU C++17	31	8
29061198_62788415	2	Czechia	violet	GNU C++17	31	8
29061198_62794465	3	Czechia	violet	GNU C++17	46	1312
29061198_62809354	4	Czechia	violet	GNU C++17	93	4700
29080343_62811038	1	China	violet	GNU C++11	30	204
29080343_62790016	2	China	violet	GNU C++11	31	204
29080343_62795481	3	China	violet	GNU C++11	46	1284
29080343_62804913	4	China	violet	GNU C++11	78	8564
29073687_62783942	1	United States	violet	GNU C++14	31	8
29073687_62788070	2	United States	violet	GNU C++14	31	8
29073687_62793609	3	United States	violet	GNU C++14	46	1088
29073687_62809730	4	United States	violet	GNU C++14	358	17464
29037393_62788225	1	Taiwan	blue	GNU C++17	46	8
29037393_62786194	2	Taiwan	blue	GNU C++17	46	12
29037393_62793666	3	Taiwan	blue	GNU C++17	46	1304
29037393_62809883	4	Taiwan	blue	GNU C++17	296	19128
29087926_62790644	1	Japan	blue	GNU C++14	31	8
29087926_62792072	2	Japan	blue	GNU C++14	46	8
29087926_62798525	3	Japan	blue	GNU C++14	46	8
29087926_62808665	5	Japan	blue	GNU C++14	46	3924
29080422_62785372	1	Россия	violet	GNU C++11	31	4
29080422_62790405	2	Россия	violet	GNU C++11	31	8
29080422_62792718	3	Россия	violet	GNU C++11	62	540
29080422_62807033	4	Россия	violet	GNU C++11	171	5324
29065312_62786710	1	Venezuela	blue	GNU C++11	31	8
29065312_62789944	2	Venezuela	blue	GNU C++11	31	8
29065312_62800920	3	Venezuela	blue	GNU C++11	46	388
29065312_62808338	4	Venezuela	blue	GNU C++11	140	11020
29048862_62784591	1	Индия	violet	GNU C++14	31	8
29048862_62787198	2	Индия	violet	GNU C++14	31	8
29048862_62792605	3	Индия	violet	GNU C++14	46	740
29048862_62813317	5	Индия	violet	GNU C++14	124	7016
29049993_62783831	1	Poland	violet	GNU C++17	31	8
29049993_62788774	2	Poland	violet	GNU C++17	46	8
29049993_62796285	3	Poland	violet	GNU C++17	46	4004
29049993_62810956	4	Poland	violet	GNU C++17	234	22136
29086245_62785740	1	-	violet	GNU C++14	93	5364
29086245_62787732	2	-	violet	GNU C++14	46	8
29086245_62791967	3	-	violet	GNU C++14	46	1304
29086245_62809466	4	-	violet	GNU C++14	280	31648
29085706_62784798	1	China	violet	MS C++ 2017	31	12
29085706_62796108	2	China	violet	MS C++ 2017	31	12
29085706_62792039	3	China	violet	MS C++ 2017	61	888
29085706_62807375	4	China	violet	MS C++ 2017	405	53352
29084970_62787407	1	China	blue	GNU C++14	31	260
29084970_62790453	2	China	blue	GNU C++14	31	264
29084970_62795077	3	China	blue	GNU C++14	46	4184
29084970_62806571	4	China	blue	GNU C++14	78	8788
29087188_62784370	1	Japan	violet	GNU C++14	46	4
29087188_62787937	2	Japan	violet	GNU C++14	31	8
29087188_62800833	3	Japan	violet	GNU C++14	46	364
29087188_62808391	4	Japan	violet	GNU C++14	109	9320
29069013_62787377	1	Индия	blue	GNU C++14	46	8
29069013_62797729	2	Индия	blue	GNU C++14	46	8
29069013_62793830	3	Индия	blue	GNU C++14	46	1292
29069013_62807877	4	Индия	blue	GNU C++14	139	4148
29050357_62783800	1	Россия	violet	GNU C++17	31	12
29050357_62788482	2	Россия	violet	GNU C++17	46	8
29050357_62794913	3	Россия	violet	GNU C++17	46	420
29050357_62809224	4	Россия	violet	GNU C++17	187	11148
29086504_62784847	1	Россия	violet	GNU C++17	31	4
29086504_62788575	2	Россия	violet	GNU C++17	31	8
29086504_62795853	3	Россия	violet	GNU C++17	46	3040
29086504_62811404	4	Россия	violet	GNU C++11	358	5788
29085741_62786010	1	China	blue	GNU C++14	31	8
29085741_62789912	2	China	blue	GNU C++14	46	12
29085741_62794890	3	China	blue	GNU C++14	46	824
29085741_62810512	4	China	blue	GNU C++14	124	8564
29082191_62783837	1	Japan	violet	GNU C++14	46	4
29082191_62786597	2	Japan	violet	GNU C++14	46	8
29082191_62791065	3	Japan	violet	GNU C++14	61	412
29082191_62811293	4	Japan	violet	GNU C++14	109	5480
29070748_62784257	1	Taiwan	blue	GNU C++14	30	12
29070748_62790023	2	Taiwan	blue	GNU C++14	31	8
29070748_62794888	3	Taiwan	blue	GNU C++14	46	8
29070748_62809356	4	Taiwan	blue	GNU C++14	249	11148
29066257_62787059	1	-	violet	GNU C++14	31	8
29066257_62793456	2	-	violet	GNU C++14	31	8
29066257_62796877	3	-	violet	GNU C++14	46	98056
29066257_62810235	4	-	violet	GNU C++14	202	20532
29090969_62785997	1	China	blue	GNU C++11	31	8
29090969_62791714	2	China	blue	GNU C++11	46	8
29090969_62796215	3	China	blue	GNU C++11	46	380
29090969_62809746	4	China	blue	GNU C++11	77	4564
29074865_62788647	1	-	violet	GNU C++17	46	5368
29074865_62790428	2	-	violet	GNU C++17	31	16
29074865_62809688	3	-	violet	GNU C++17	46	3032
29074865_62808160	5	-	violet	GNU C++17	295	13464
29030471_62783798	1	Poland	violet	GNU C++17	31	4
29030471_62786414	2	Poland	violet	GNU C++17	46	12
29030471_62797139	3	Poland	violet	GNU C++17	46	1316
29030471_62806836	4	Poland	violet	GNU C++17	171	11148
29043575_62785907	1	-	blue	GNU C++17	31	8
29043575_62790400	2	-	blue	GNU C++17	31	8
29043575_62796154	3	-	blue	GNU C++17	46	376
29043575_62810328	4	-	blue	GNU C++17	93	4704
29058101_62784818	1	Syria	violet	GNU C++17	31	400
29058101_62788076	2	Syria	violet	GNU C++17	31	400
29058101_62795286	3	Syria	violet	GNU C++17	46	400
29058101_62809950	4	Syria	violet	GNU C++17	124	10092
29090530_62784360	1	China	violet	GNU C++11	31	8
29090530_62798357	2	China	violet	GNU C++11	31	8
29090530_62794033	3	China	violet	GNU C++11	62	368
29090530_62808731	4	China	violet	GNU C++11	374	3144
29082455_62785892	1	-	blue	GNU C++14	31	8
29082455_62788967	2	-	blue	GNU C++14	46	12
29082455_62794985	3	-	blue	GNU C++14	46	420
29082455_62812237	4	-	blue	GNU C++14	93	4696
29066305_62785343	1	China	blue	GNU C++11	31	4
29066305_62789340	2	China	blue	GNU C++11	31	12
29066305_62792935	3	China	blue	GNU C++11	77	636
29066305_62810440	4	China	blue	GNU C++11	155	11024
29035823_62785611	1	China	blue	GNU C++11	31	8
29035823_62794208	2	China	blue	GNU C++11	31	8
29035823_62797934	3	China	blue	GNU C++11	62	364
29035823_62810295	4	China	blue	GNU C++11	451	11824
29087166_62784210	1	South Korea	blue	GNU C++17	31	12
29087166_62806539	2	South Korea	blue	GNU C++17	46	12
29087166_62794831	3	South Korea	blue	GNU C++17	46	356
29087166_62804681	4	South Korea	blue	GNU C++17	93	4692
29085839_62783933	1	Sweden	violet	GNU C++14	46	12
29085839_62785977	2	Sweden	violet	GNU C++14	31	8
29085839_62792431	3	Sweden	violet	GNU C++14	46	2472
29085839_62808799	4	Sweden	violet	GNU C++14	187	11172
29086507_62784287	1	-	black	GNU C++14	31	8
29086507_62787080	2	-	black	GNU C++14	46	8
29086507_62790419	3	-	black	GNU C++14	46	3924
29086507_62815534	5	-	black	GNU C++14	155	2364
29051361_62784586	1	Vietnam	violet	GNU C++11	30	8
29051361_62787591	2	Vietnam	violet	GNU C++11	31	8
29051361_62793261	3	Vietnam	violet	GNU C++11	77	672
29051361_62812349	4	Vietnam	violet	GNU C++11	389	166520
29066895_62783787	1	Japan	blue	GNU C++14	31	8
29066895_62786240	2	Japan	blue	GNU C++14	31	8
29066895_62788966	3	Japan	blue	GNU C++14	46	1272
29066895_62812537	4	Japan	blue	GNU C++14	420	23736
29084199_62784735	1	Bolivia	blue	GNU C++14	31	8
29084199_62787562	2	Bolivia	blue	GNU C++14	31	8
29084199_62791585	3	Bolivia	blue	GNU C++14	46	992
29084199_62811834	4	Bolivia	blue	GNU C++14	499	34660
29051268_62785117	1	Belarus	violet	GNU C++17	31	8
29051268_62788745	2	Belarus	violet	GNU C++17	46	8
29051268_62794899	3	Belarus	violet	GNU C++17	62	712
29051268_62810726	4	Belarus	violet	GNU C++17	218	16748
29089493_62784855	1	Ukraine	blue	GNU C++14	31	0
29089493_62791716	2	Ukraine	blue	GNU C++14	31	0
29089493_62798443	3	Ukraine	blue	GNU C++14	46	328
29089493_62811475	4	Ukraine	blue	GNU C++14	155	11148
29087153_62784268	1	Россия	violet	GNU C++14	46	8
29087153_62787959	2	Россия	violet	GNU C++14	31	8
29087153_62792320	3	Россия	violet	GNU C++14	46	8
29087153_62808968	4	Россия	violet	GNU C++14	390	21252
29074303_62795620	1	China	violet	GNU C++11	31	8
29074303_62786380	2	China	violet	GNU C++11	31	4
29074303_62793521	3	China	violet	GNU C++11	46	4352
29074303_62812848	4	China	violet	GNU C++11	108	3488
29065478_62785769	1	South Korea	violet	GNU C++14	31	8
29065478_62788423	2	South Korea	violet	GNU C++14	31	12
29065478_62796287	3	South Korea	violet	GNU C++14	46	384
29065478_62813075	5	South Korea	violet	GNU C++14	139	7628
29089497_62784461	1	Japan	violet	GNU C++17	31	12
29089497_62787292	2	Japan	violet	GNU C++17	31	8
29089497_62791833	3	Japan	violet	GNU C++17	46	8
29089497_62814625	5	Japan	violet	GNU C++17	264	4728
29065274_62783778	1	South Korea	violet	GNU C++14	46	8
29065274_62792661	2	South Korea	violet	GNU C++14	31	8
29065274_62798410	3	South Korea	violet	GNU C++14	46	12
29065274_62810671	5	South Korea	violet	GNU C++14	62	3928
29088663_62784009	1	Iran	violet	GNU C++11	30	8
29088663_62786669	2	Iran	violet	GNU C++11	31	12
29088663_62792766	3	Iran	violet	GNU C++11	62	400
29088663_62813468	5	Iran	violet	GNU C++11	233	14880
29088423_62784560	1	Syria	blue	GNU C++14	31	8
29088423_62793604	2	Syria	blue	GNU C++14	31	8
29088423_62798196	3	Syria	blue	GNU C++14	46	1968
29088423_62808768	4	Syria	blue	GNU C++14	327	22936
29058208_62784425	1	Syria	blue	GNU C++11	31	8
29058208_62789279	2	Syria	blue	GNU C++11	46	8
29058208_62800985	3	Syria	blue	GNU C++11	77	8
29058208_62808979	4	Syria	blue	GNU C++11	295	11008
29041056_62784013	1	Россия	blue	GNU C++17	31	4
29041056_62790402	2	Россия	blue	GNU C++17	46	8
29041056_62794093	3	Россия	blue	GNU C++17	46	348
29041056_62811434	4	Россия	blue	GNU C++17	358	20604
29088496_62785561	1	Бангладеш	blue	GNU C++17	30	12
29088496_62790809	2	Бангладеш	blue	GNU C++17	31	12
29088496_62799318	3	Бангладеш	blue	GNU C++17	46	1284
29088496_62812116	4	Бангладеш	blue	GNU C++17	374	11152
29019815_62784044	1	Germany	blue	GNU C++11	31	8
29019815_62793649	2	Germany	blue	GNU C++11	46	12
29019815_62798510	3	Germany	blue	GNU C++11	62	380
29019815_62811104	4	Germany	blue	GNU C++11	295	23608
29065430_62783809	1	Brazil	violet	GNU C++17	46	8
29065430_62787238	2	Brazil	violet	GNU C++17	31	8
29065430_62791979	3	Brazil	violet	GNU C++17	61	1308
29065430_62812167	4	Brazil	violet	GNU C++17	155	12572
29039720_62785050	1	Сингапур	blue	GNU C++11	31	0
29039720_62791256	2	Сингапур	blue	GNU C++11	46	0
29039720_62793497	3	Сингапур	blue	GNU C++11	46	1112
29039720_62809188	4	Сингапур	blue	GNU C++11	155	10992
29089638_62785500	1	-	blue	GNU C++14	31	8
29089638_62788764	2	-	blue	GNU C++14	31	8
29089638_62799211	3	-	blue	GNU C++14	46	1316
29089638_62811951	4	-	blue	GNU C++14	217	23748
29047390_62785642	1	Taiwan	blue	GNU C++14	31	8
29047390_62790062	2	Taiwan	blue	GNU C++14	31	8
29047390_62797663	3	Taiwan	blue	GNU C++14	46	424
29047390_62810798	4	Taiwan	blue	GNU C++14	405	32016
29088260_62800984	1	China	cyan	GNU C++11	15	0
29088260_62788040	2	China	cyan	GNU C++11	31	0
29088260_62799992	3	China	cyan	GNU C++11	46	188
29088260_62810799	4	China	cyan	GNU C++11	46	616
29091591_62789220	1	-	violet	GNU C++17	31	8
29091591_62789045	2	-	violet	GNU C++17	31	12
29091591_62792474	3	-	violet	GNU C++17	46	1316
29091591_62811061	4	-	violet	GNU C++17	249	16948
29065076_62785713	1	China	violet	GNU C++11	31	8
29065076_62789143	2	China	violet	GNU C++11	31	8
29065076_62793144	3	China	violet	GNU C++11	46	388
29065076_62812447	4	China	violet	GNU C++11	202	115900
29089875_62788863	1	-	violet	GNU C++14	31	8
29089875_62792928	2	-	violet	GNU C++14	46	8
29089875_62797877	3	-	violet	GNU C++14	46	2332
29089875_62811211	4	-	violet	GNU C++14	202	19904
29089625_62784075	1	Colombia	blue	PyPy 3	156	1752
29089625_62792152	2	Colombia	blue	PyPy 3	156	24
29089625_62797217	3	Colombia	blue	GNU C++14	46	340
29089625_62812221	4	Colombia	blue	GNU C++14	109	10800
29051597_62785540	1	Syria	violet	GNU C++11	31	4
29051597_62794226	2	Syria	violet	GNU C++11	31	8
29051597_62799381	3	Syria	violet	GNU C++11	78	35304
29051597_62812160	4	Syria	violet	GNU C++11	217	10816
29056361_62784315	1	Ukraine	blue	GNU C++14	46	2356
29056361_62796428	2	Ukraine	blue	GNU C++14	31	2356
29056361_62798292	3	Ukraine	blue	GNU C++14	61	5856
29056361_62812050	4	Ukraine	blue	GNU C++14	218	33080
29069490_62784546	1	China	blue	GNU C++11	30	8
29069490_62788078	2	China	blue	GNU C++11	46	12
29069490_62792812	3	China	blue	GNU C++11	62	368
29069490_62814444	4	China	blue	GNU C++11	390	5872
29090158_62785042	1	-	cyan	GNU C++11	31	8
29090158_62795615	2	-	cyan	GNU C++11	31	8
29090158_62799624	3	-	cyan	GNU C++11	61	380
29090158_62811746	4	-	cyan	GNU C++11	77	1576
29057294_62785425	1	-	violet	GNU C++17	31	8
29057294_62788596	2	-	violet	GNU C++17	31	8
29057294_62796406	3	-	violet	GNU C++17	46	372
29057294_62810910	4	-	violet	GNU C++17	374	240088
29089177_62784049	1	Iran	blue	GNU C++14	46	8
29089177_62789401	2	Iran	blue	GNU C++14	31	8
29089177_62799921	3	Iran	blue	GNU C++14	46	3156
29089177_62810976	4	Iran	blue	GNU C++14	233	22148
29086684_62788344	1	Бангладеш	blue	GNU C++17	31	4
29086684_62791602	2	Бангладеш	blue	GNU C++17	31	8
29086684_62800905	3	Бангладеш	blue	GNU C++17	46	12
29086684_62811084	4	Бангладеш	blue	GNU C++17	358	30844
29051189_62784172	1	Iran	violet	GNU C++14	30	8
29051189_62787319	2	Iran	violet	GNU C++14	31	12
29051189_62793225	3	Iran	violet	GNU C++14	46	4700
29051189_62815093	4	Iran	violet	GNU C++14	249	29884
29091116_62785349	1	-	blue	GNU C++14	46	304
29091116_62788475	2	-	blue	GNU C++14	31	12
29091116_62803223	3	-	blue	GNU C++14	46	376
29091116_62811055	4	-	blue	GNU C++14	124	8532
29023738_62785951	1	-	blue	GNU C++14	31	0
29023738_62798007	2	-	blue	GNU C++14	31	0
29023738_62793530	3	-	blue	GNU C++14	46	348
29023738_62812009	4	-	blue	GNU C++14	124	8516
29053261_62784029	1	Индия	blue	GNU C++17	31	4
29053261_62787288	2	Индия	blue	GNU C++17	31	8
29053261_62791987	3	Индия	blue	GNU C++17	46	2340
29053261_62814258	4	Индия	blue	GNU C++17	124	11400
29030211_62784061	1	Кыргызстан	blue	GNU C++11	31	4
29030211_62791167	2	Кыргызстан	blue	GNU C++11	31	8
29030211_62797738	3	Кыргызстан	blue	GNU C++11	62	740
29030211_62811722	4	Кыргызстан	blue	GNU C++11	390	12280
29088060_62785190	1	Latvia	violet	GNU C++14	46	8
29088060_62789448	2	Latvia	violet	GNU C++14	46	8
29088060_62799095	3	Latvia	violet	GNU C++14	46	388
29088060_62811644	4	Latvia	violet	GNU C++14	421	24476
29086668_62785179	1	Japan	black	GNU C++14	31	8
29086668_62788808	2	Japan	black	GNU C++14	31	8
29086668_62792559	3	Japan	black	GNU C++14	46	420
29086668_62813775	4	Japan	black	GNU C++14	108	4696
29030488_62784528	1	Россия	violet	GNU C++17	46	8
