28892244_62465311.xml	0.10656659305095673 0.3079162538051605 -0.015110841020941734 -0.12517833709716797 -0.05224660784006119 -0.0990847498178482 0.4293827712535858 -0.2003297060728073 0.06667039543390274 -0.2110843062400818 0.0939934030175209 0.1435556858778 -0.10556164383888245 -0.0176014993339777 -0.44728603959083557 0.13273991644382477 0.29017749428749084 -0.23813042044639587 0.08380484580993652 -0.09211640805006027 0.25840094685554504 0.1438426524400711 -0.1912754476070404 -0.36470794677734375 -0.07228095084428787 -0.049534689635038376 0.19347451627254486 0.28021302819252014 0.21446043252944946 0.34645670652389526 0.10580377280712128 -0.030129695311188698 -0.5224651098251343 0.15492036938667297 -0.08138398081064224 0.2610548138618469 -0.25747519731521606 -0.36449360847473145 0.11915569752454758 0.08611200004816055 -0.08427488803863525 -0.09122495353221893 -0.3639112710952759 0.05685330927371979 -0.2869747281074524 0.10293668508529663 0.21069999039173126 0.12670643627643585 -0.290882408618927 0.44227296113967896
28892244_62472712.xml	0.15995918214321136 -0.11661752313375473 0.131582573056221 0.028510132804512978 0.2135048508644104 -0.36169761419296265 0.3470200300216675 0.017164643853902817 -0.08783598244190216 0.009074538946151733 0.08590329438447952 -0.0043610152788460255 0.01650049351155758 0.1013021394610405 -0.3409821093082428 -0.1126294657588005 0.08468147367238998 -0.2848135828971863 0.23188351094722748 -0.0010941872606053948 0.16270101070404053 0.02359718270599842 0.018361873924732208 -0.27630090713500977 -0.0629672259092331 -0.16678276658058167 0.21725058555603027 0.10219067335128784 0.22053644061088562 0.31957292556762695 -0.058860428631305695 0.1798439770936966 -0.025737881660461426 0.12341529875993729 -0.2746788561344147 0.36553242802619934 -0.4796487092971802 -0.12034184485673904 -0.20183324813842773 -0.04837236553430557 -0.04240211471915245 -0.22852593660354614 -0.30881842970848083 0.1871350258588791 0.10645349323749542 0.32790592312812805 0.3615484833717346 -0.048611562699079514 -0.23138642311096191 0.32315483689308167
28892244_62478249.xml	0.1115717664361 0.32706907391548157 0.20945972204208374 0.07228875905275345 0.08497530966997147 0.019894717261195183 0.22388869524002075 -0.09307491034269333 0.024979406967759132 -0.02785532921552658 0.10647446662187576 -0.0350697822868824 -0.2153526097536087 -0.03623072803020477 -0.4592846632003784 0.07163695991039276 0.18428698182106018 -0.3619036376476288 -0.20118312537670135 0.08062213659286499 -0.17090636491775513 0.2096691131591797 -0.05237818509340286 -0.24865825474262238 -0.23014801740646362 -0.01525755226612091 0.17106489837169647 0.2513198256492615 0.30495938658714294 0.10686717182397842 0.12046106159687042 0.017777349799871445 -0.011785993352532387 0.05079824849963188 -0.005353976506739855 0.1936490535736084 -0.2919250726699829 -0.33668386936187744 0.04099847748875618 0.11875703185796738 0.03291550651192665 -0.09444908052682877 -0.32665717601776123 -0.13287515938282013 -0.35008615255355835 0.0894598588347435 0.11676710844039917 0.2306823432445526 -0.1746668666601181 0.4877300560474396
28892244_62485617.xml	-0.10491172969341278 0.006646991707384586 0.03624530881643295 -0.269117146730423 0.3846421539783478 0.13739843666553497 0.11182080209255219 0.11492051184177399 0.016055872663855553 0.032115060836076736 0.046413540840148926 -0.11123861372470856 -0.20315217971801758 0.532635509967804 -0.6061419248580933 0.0002697950694710016 -0.15140964090824127 -0.39435282349586487 0.11328992992639542 0.05654012784361839 0.09025479853153229 0.3934054374694824 -0.177846297621727 -0.11041766405105591 -0.15408356487751007 -0.09062786400318146 0.07566841691732407 0.08773747086524963 -0.11009141057729721 -0.4004594683647156 -0.23922324180603027 -0.1910703331232071 -0.17993268370628357 0.028468340635299683 0.08276289701461792 0.43991491198539734 -0.2757423222064972 -0.09023428708314896 0.06397559493780136 -0.36701247096061707 0.04376397281885147 -0.26890283823013306 -0.8568752408027649 0.0657736286520958 -0.42187726497650146 0.15976282954216003 -0.013916348107159138 -0.10958120971918106 -0.3472602069377899 -0.2975796163082123
28892244_62495189.xml	-0.0983128696680069 0.20838400721549988 0.09410503506660461 0.25357893109321594 0.24839374423027039 0.06621437519788742 0.12452831864356995 0.03724219277501106 0.13418297469615936 0.11755149066448212 -0.0005606638151220977 0.0809694156050682 -0.20121492445468903 0.22974111139774323 -0.4453016519546509 0.0500088594853878 0.08530645817518234 -0.42587122321128845 -0.3689594864845276 -0.06479140371084213 -0.052460502833127975 0.13372555375099182 -0.2661511301994324 -0.06259801238775253 -0.040921956300735474 -0.09217847138643265 0.04452104866504669 0.1157158762216568 0.07545916736125946 0.05706758424639702 0.19254672527313232 0.11296907812356949 0.011205649003386497 -0.10024114698171616 -0.09259078651666641 0.5312489867210388 -0.01091031078249216 -0.37787926197052 -0.2012677788734436 0.04361823573708534 0.2343216985464096 -0.267108678817749 -0.5830919146537781 -0.23078936338424683 -0.4384862184524536 0.4331957995891571 0.011660458520054817 -0.08193281292915344 -0.2901207506656647 0.3482906222343445
28892246_62463787.xml	0.2797771096229553 -0.019918354228138924 0.13998888432979584 0.17303940653800964 0.09495645761489868 -0.10059359669685364 0.05827726051211357 0.060264572501182556 0.00691047590225935 -0.24786195158958435 -0.19620230793952942 -0.14464819431304932 -0.3930690288543701 -0.22417950630187988 -0.42431098222732544 -0.05789311230182648 0.05367005616426468 -0.1053927019238472 -0.3610839545726776 -0.3698156476020813 -0.044343024492263794 0.011328032240271568 0.1702570617198944 -0.6783206462860107 -0.1060548722743988 0.3332168757915497 -0.1585168093442917 0.29308781027793884 0.25864070653915405 0.3579445481300354 0.2730119526386261 0.2658383846282959 -0.01928124576807022 0.2613929808139801 -0.017307549715042114 -0.022936804220080376 -0.25776147842407227 -0.2950831651687622 0.0722360610961914 0.165451318025589 0.24283652007579803 0.1289258450269699 -0.20105275511741638 -0.11328866332769394 0.016804803162813187 -0.3562292158603668 -0.004137648269534111 -0.0296391062438488 -0.12947937846183777 0.3885616362094879
28892246_62468418.xml	0.22452671825885773 -0.30705657601356506 0.022533321753144264 0.18850046396255493 -0.028290322050452232 -0.14544761180877686 0.0285633597522974 -0.008084503933787346 0.16823621094226837 -0.24910856783390045 -0.04215433448553085 -0.45818763971328735 -0.023188691586256027 -0.006402157247066498 -0.3563762307167053 -0.30360648036003113 -0.03369133174419403 -0.06011534482240677 -0.12036416679620743 -0.2239951193332672 0.2528080642223358 -0.017977599054574966 0.2262672781944275 -0.5500779151916504 -0.29703688621520996 0.07457656413316727 -0.18732580542564392 -0.32723984122276306 0.3212289810180664 0.19963952898979187 -0.011312928050756454 0.37002110481262207 0.1584700495004654 0.17243079841136932 -0.07750684767961502 -0.32617655396461487 -0.023974476382136345 -0.04455694928765297 -0.03597482293844223 0.0739106684923172 0.3836604356765747 -0.0200834721326828 -0.3782764673233032 0.25007757544517517 0.0017099896213039756 -0.4557048976421356 0.062459614127874374 -0.002363082952797413 0.174383282661438 0.22192634642124176
28892246_62488852.xml	0.11057771742343903 -0.49276724457740784 -0.12033914029598236 -0.21254152059555054 0.06069570034742355 0.3694799840450287 0.06913119554519653 0.01986527442932129 -0.2052025943994522 -0.17470546066761017 0.07982837408781052 0.025462495163083076 -0.08625331521034241 0.36023038625717163 -0.49183353781700134 0.10784581303596497 -0.1325257420539856 -0.11128672957420349 -0.12010680139064789 -0.22095772624015808 0.07800080627202988 0.2268018275499344 0.17511878907680511 -0.43776148557662964 -0.1971966177225113 -0.3481218218803406 0.0063366973772645 -0.5167400240898132 0.02595202438533306 -0.12608228623867035 0.0786108523607254 -0.10751646757125854 -0.02010875567793846 -0.006795109715312719 0.22020919620990753 -0.04505808278918266 0.11639656871557236 0.07306461781263351 -0.44594162702560425 -0.17964154481887817 0.45917603373527527 -0.061469607055187225 -0.42737969756126404 0.09543406963348389 0.016520947217941284 -0.6463084816932678 0.07437758147716522 -0.11584940552711487 0.18166865408420563 0.2367507368326187
28892246_62501485.xml	0.309884250164032 -0.1252569854259491 -0.10571617633104324 -0.04603387415409088 0.08620008081197739 0.30811604857444763 0.033351048827171326 0.020619910210371017 -0.013003951869904995 -0.1654868870973587 -0.40622979402542114 -0.261909544467926 -0.5073242783546448 0.1390615552663803 -0.6638078689575195 -0.018475716933608055 -0.06638547778129578 -0.11676636338233948 -0.22482572495937347 -0.24714180827140808 0.1837185025215149 0.1401149332523346 0.0021045920439064503 -0.6237009167671204 -0.06050891801714897 0.06353132426738739 -0.2197200059890747 0.041334666311740875 0.11474182456731796 0.10612035542726517 0.19697029888629913 0.26200494170188904 -0.1669221818447113 0.3699912428855896 0.04970854893326759 -0.036167409271001816 0.11946847289800644 0.11289454996585846 -0.005652768537402153 0.015520012006163597 0.2014545500278473 0.2846939265727997 -0.38885167241096497 -0.10308099538087845 0.15676291286945343 -0.173160582780838 -0.1712055802345276 -0.1099262684583664 -0.1872107982635498 -0.04457686468958855
28892248_62466218.xml	-0.4769761562347412 0.3121787905693054 -0.03323287516832352 -0.12327342480421066 -0.07364284247159958 -0.22471344470977783 0.215791717171669 -0.0078064678236842155 0.3380764424800873 0.08111092448234558 -0.3046201765537262 0.2078867256641388 -0.4187193810939789 0.37136757373809814 0.23553064465522766 0.03114965185523033 -0.22934411466121674 0.3396467864513397 0.08344399183988571 -0.8345902562141418 -0.5831682682037354 -0.7105308175086975 0.2516365349292755 0.6791203618049622 0.528293788433075 0.004042195621877909 -0.17579928040504456 0.12046976387500763 0.7234312891960144 -0.35426852107048035 0.22677300870418549 0.12818270921707153 0.16410982608795166 0.13195878267288208 -0.05750441178679466 0.4075677692890167 -0.6131467819213867 -0.08796662092208862 -0.5273963809013367 0.054801683872938156 0.35717856884002686 -0.49940913915634155 -0.3642653524875641 -0.7746603488922119 0.04443201422691345 0.11039265245199203 -0.2589690685272217 -0.5366930365562439 -0.020955875515937805 0.41149890422821045
