SubmissionID	Problem_index	Participant_country	Participant_color	Language	Time	Memory
29140859_63006739	4	Россия	blue	MS C++ 2017	327	72
29152097_62977917	1	Россия	blue	GNU C++17	77	4
29152097_62979776	2	Россия	blue	GNU C++17	46	404
29152097_62991943	3	Россия	blue	GNU C++17	46	3120
29152097_63002706	4	Россия	blue	GNU C++17	295	212
29167999_62978583	1	-	blue	GNU C++11	156	1568
29167999_62983296	2	-	blue	GNU C++11	93	788
29167999_62993489	3	-	blue	GNU C++11	31	792
29167999_63000553	4	-	blue	GNU C++11	140	20
29140100_62978061	1	China	blue	GNU C++17	78	8
29140100_62981717	2	China	blue	GNU C++17	46	792
29140100_62994865	3	China	blue	GNU C++17	31	1572
29140100_63002203	4	China	blue	GNU C++17	483	204
29176595_62979020	1	Ukraine	blue	GNU C++17	78	4
29176595_62983279	2	Ukraine	blue	GNU C++17	46	2364
29176595_62994336	3	Ukraine	blue	GNU C++17	46	4716
29176595_62999025	4	Ukraine	blue	GNU C++17	171	14136
29174949_62980130	1	-	blue	GNU C++17	78	0
29174949_62983878	2	-	blue	GNU C++17	46	896
29174949_62990784	3	-	blue	GNU C++17	31	1808
29174949_63002339	4	-	blue	GNU C++17	62	0
29178038_62978213	1	United States	blue	GNU C++11	124	8
29178038_62981557	2	United States	blue	GNU C++11	77	1056
29178038_62989760	3	United States	blue	GNU C++11	31	792
29178038_62999674	4	United States	blue	GNU C++11	155	4
29180465_62980227	1	-	cyan	Java 8	404	0
29180465_62985418	2	-	cyan	Java 8	249	0
29180465_62994069	3	-	cyan	Java 8	155	0
29180465_63002402	4	-	cyan	Java 8	217	0
29181211_62982533	1	Japan	cyan	GNU C++17	389	8
29181211_62982396	2	Japan	cyan	GNU C++17	139	780
29181211_62991682	3	Japan	cyan	GNU C++17	31	780
29181211_63005417	4	Japan	cyan	GNU C++17	280	8
29140024_62977568	1	-	blue	GNU C++14	77	8
29140024_62979486	2	-	blue	GNU C++14	46	400
29140024_62992823	3	-	blue	GNU C++14	31	796
29140024_63005833	4	-	blue	GNU C++14	202	32
29177336_62979711	1	Ukraine	blue	MS C++ 2017	218	8
29177336_62982728	2	Ukraine	blue	MS C++ 2017	109	404
29177336_62989940	3	Ukraine	blue	MS C++ 2017	46	12
29177336_63005775	4	Ukraine	blue	MS C++ 2017	124	8
29167037_62978044	1	-	blue	Mono C#	140	22720
29167037_62981403	2	-	blue	Mono C#	93	7020
29167037_62993154	3	-	blue	Mono C#	62	688
29167037_63001256	4	-	blue	Mono C#	171	4468
29179360_62978734	1	Estonia	blue	GNU C++17	78	8
29179360_62981935	2	Estonia	blue	GNU C++17	62	1580
29179360_62986098	3	Estonia	blue	GNU C++17	31	8
29179360_63006074	4	Estonia	blue	GNU C++17	93	16
29172358_62982534	1	-	blue	GNU C++11	46	792
29172358_62985639	2	-	blue	GNU C++11	46	400
29172358_62993531	3	-	blue	GNU C++11	31	7836
29172358_63000289	4	-	blue	GNU C++11	436	12
29163481_62980112	1	-	blue	GNU C++11	46	792
29163481_62983717	2	-	blue	GNU C++11	46	792
29163481_62993183	3	-	blue	GNU C++11	31	3920
29163481_63002914	4	-	blue	GNU C++11	358	24
29142029_62978597	1	-	blue	GNU C++11	61	0
29142029_62981987	2	-	blue	GNU C++11	46	264
29142029_62994374	3	-	blue	GNU C++11	46	692
29142029_63001609	4	-	blue	GNU C++11	421	0
29179741_62978447	1	Japan	blue	GNU C++11	124	4
29179741_62982007	2	Japan	blue	GNU C++11	93	788
29179741_62989099	3	Japan	blue	GNU C++11	31	1576
29179741_63005415	4	Japan	blue	GNU C++11	546	8
29172815_62979069	1	-	blue	GNU C++17	78	1572
29172815_62983421	2	-	blue	GNU C++17	62	1576
29172815_62994608	3	-	blue	GNU C++17	31	1576
29172815_63003589	4	-	blue	GNU C++17	374	992
29143738_62978280	1	Индия	blue	GNU C++17	78	4
29143738_62982765	2	Индия	blue	GNU C++17	61	796
29143738_62995436	3	Индия	blue	GNU C++17	46	3144
29143738_62999079	4	Индия	blue	GNU C++17	624	168
29179529_62977777	1	Индия	blue	GNU C++17	93	8
29179529_62980597	2	Индия	blue	GNU C++17	77	1576
29179529_62994803	3	Индия	blue	GNU C++17	31	3144
29179529_63005112	4	Индия	blue	GNU C++17	358	12
29146637_62980412	1	Hong Kong	blue	GNU C++17	373	4
29146637_62984231	2	Hong Kong	blue	GNU C++17	155	796
29146637_62990363	3	Hong Kong	blue	GNU C++17	31	800
29146637_63004655	4	Hong Kong	blue	GNU C++17	186	12
29180962_62980684	1	-	blue	GNU C++17	78	8
29180962_62983724	2	-	blue	GNU C++17	46	404
29180962_62993500	3	-	blue	GNU C++17	31	796
29180962_63002224	4	-	blue	GNU C++17	296	8
29170583_62978355	1	China	cyan	GNU C++17	77	8
29170583_62983068	2	China	cyan	GNU C++17	62	796
29170583_62991345	3	China	cyan	GNU C++17	31	7056
29170583_63000510	4	China	cyan	GNU C++17	327	12
29176529_62977803	1	Индия	blue	GNU C++17	374	12
29176529_62982705	2	Индия	blue	GNU C++17	140	392
29176529_62995468	3	Индия	blue	GNU C++17	46	8
29176529_63002766	4	Индия	blue	GNU C++17	171	8
29146353_62978070	1	Iran	blue	GNU C++17	93	1576
29146353_62980190	2	Iran	blue	GNU C++17	62	1576
29146353_62991077	3	Iran	blue	GNU C++17	31	6272
29146353_63003174	4	Iran	blue	GNU C++17	405	28
29169689_62980977	1	-	cyan	GNU C++17	77	8
29169689_62984788	2	-	cyan	GNU C++17	46	396
29169689_62994003	3	-	cyan	GNU C++17	31	3124
29169689_63004803	4	-	cyan	GNU C++17	795	416
29147533_62977947	1	China	blue	GNU C++11	31	4
29147533_62979857	2	China	blue	GNU C++11	31	792
29147533_62987859	3	China	blue	GNU C++11	31	3140
29147533_63002088	4	China	blue	GNU C++11	342	20
29158307_62977559	1	-	blue	GNU C++17	358	4
29158307_62983925	2	-	blue	GNU C++17	155	1576
29158307_62992848	3	-	blue	GNU C++17	31	1576
29158307_62998617	4	-	blue	GNU C++17	217	1580
29178227_62978290	1	Japan	black	GNU C++17	358	4
29178227_62982053	2	Japan	black	GNU C++17	140	788
29178227_62991445	3	Japan	black	GNU C++17	46	8
29178227_63005645	4	Japan	black	GNU C++17	93	16
29178600_62984318	1	China	blue	GNU C++11	62	8
29178600_62981378	2	China	blue	GNU C++14	46	400
29178600_62998317	3	China	blue	GNU C++11	30	792
29178600_62995809	4	China	blue	GNU C++11	109	8
29179888_62984873	1	China	blue	GNU C++14	109	3920
29179888_62980996	2	China	blue	GNU C++14	46	1968
29179888_62990400	3	China	blue	GNU C++14	31	3144
29179888_63007198	4	China	blue	GNU C++14	296	116
29178613_62980885	1	Россия	blue	GNU C++14	78	8
29178613_62984164	2	Россия	blue	GNU C++14	62	400
29178613_62992011	3	Россия	blue	GNU C++14	31	1572
29178613_63006679	4	Россия	blue	GNU C++14	31	4708
29136221_62977860	1	Lebanon	blue	GNU C++17	373	4
29136221_62980457	2	Lebanon	blue	GNU C++17	140	1580
29136221_62991108	3	Lebanon	blue	GNU C++17	46	6248
29136221_63008576	4	Lebanon	blue	GNU C++17	156	1576
29137891_62977615	1	-	blue	GNU C++14	78	500
29137891_62978821	2	-	blue	GNU C++14	62	504
29137891_62989471	3	-	blue	GNU C++14	31	1676
29137891_63001882	4	-	blue	GNU C++11	156	496
29143344_62978587	1	China	blue	GNU C++11	31	1020
29143344_62983169	2	China	blue	GNU C++11	46	1020
29143344_62993377	3	China	blue	GNU C++11	31	1020
29143344_62999362	4	China	blue	GNU C++11	124	12
29177497_62979675	1	Poland	blue	GNU C++11	62	0
29177497_62983618	2	Poland	blue	GNU C++11	46	228
29177497_62998339	3	Poland	blue	GNU C++11	31	220
29177497_62994233	4	Poland	blue	GNU C++11	62	12
29172465_62977637	1	-	blue	GNU C++11	31	0
29172465_62980371	2	-	blue	GNU C++11	46	792
29172465_62991898	3	-	blue	GNU C++11	31	796
29172465_63000834	4	-	blue	GNU C++11	233	16
29169737_62979052	1	Россия	cyan	MS C++ 2017	202	124
29169737_62983242	2	Россия	cyan	MS C++ 2017	93	524
29169737_62988564	3	Россия	cyan	MS C++ 2017	31	916
29169737_63005441	4	Россия	cyan	MS C++ 2017	187	128
29177223_62981407	1	Japan	cyan	GNU C++11	109	1572
29177223_62985740	2	Japan	cyan	GNU C++11	93	788
29177223_62993356	3	Japan	cyan	GNU C++11	77	1576
29177223_63004705	4	Japan	cyan	GNU C++11	670	52
29163791_62979579	1	-	blue	GNU C++11	140	4
29163791_62983334	2	-	blue	GNU C++11	93	796
29163791_62991197	3	-	blue	GNU C++11	31	1556
29163791_63007765	4	-	blue	GNU C++11	31	48
29175572_62981626	1	China	blue	GNU C++11	156	4
29175572_62986237	2	China	blue	GNU C++11	78	7836
29175572_62993683	3	China	blue	GNU C++11	31	7836
29175572_63003353	4	China	blue	GNU C++11	108	1964
29156668_62990734	1	Japan	cyan	GNU C++14	77	4
29156668_62980298	2	Japan	cyan	GNU C++14	62	1068
29156668_62988263	3	Japan	cyan	GNU C++14	31	468
29156668_63007805	4	Japan	cyan	GNU C++14	858	428
29170813_62982059	1	China	blue	GNU C++14	109	796
29170813_62984491	2	China	blue	GNU C++14	46	796
29170813_62992594	3	China	blue	GNU C++14	30	796
29170813_63003752	4	China	blue	GNU C++14	187	20
29143964_62982512	1	China	blue	GNU C++17	78	4
29143964_62985199	2	China	blue	GNU C++17	62	796
29143964_62994127	3	China	blue	GNU C++17	31	788
29143964_63003224	4	China	blue	GNU C++17	124	4
29139400_62979351	1	-	blue	GNU C++17	92	12
29139400_62984477	2	-	blue	GNU C++17	62	792
29139400_62996066	3	-	blue	GNU C++17	31	8
29139400_63003750	4	-	blue	GNU C++17	702	4
29170957_62979932	1	China	blue	GNU C++11	436	1576
29170957_62985552	2	China	blue	GNU C++11	187	792
29170957_62992470	3	China	blue	GNU C++11	30	1568
29170957_63003988	4	China	blue	GNU C++11	156	8
29156903_62979894	1	-	blue	GNU C++17	77	0
29156903_62983481	2	-	blue	GNU C++17	61	768
29156903_62995415	3	-	blue	GNU C++17	31	768
29156903_63002529	4	-	blue	GNU C++17	373	0
29173391_62978276	1	Индия	blue	GNU C++17	78	4
29173391_62980655	2	Индия	blue	GNU C++17	61	780
29173391_62996244	3	Индия	blue	GNU C++17	31	3124
29173391_63002601	4	Индия	blue	GNU C++17	93	8
29172558_62978120	1	-	blue	GNU C++14	358	792
29172558_62984055	2	-	blue	GNU C++14	171	968
29172558_62990051	3	-	blue	GNU C++14	31	14096
29172558_63003897	4	-	blue	GNU C++14	234	3144
29139884_62977708	1	Индия	blue	Java 8	124	0
29139884_62981602	2	Индия	blue	Java 8	140	0
29139884_62994560	3	Индия	blue	Java 8	155	0
29139884_63006397	4	Индия	blue	Java 8	171	0
29148834_62979704	1	Индия	blue	GNU C++17	78	796
29148834_62984258	2	Индия	blue	GNU C++17	46	796
29148834_62995122	3	Индия	blue	GNU C++17	31	796
29148834_63003540	4	Индия	blue	GNU C++17	280	400
29171386_62995022	1	-	cyan	GNU C++17	78	792
29171386_62992893	2	-	cyan	GNU C++17	140	792
29171386_62991391	3	-	cyan	GNU C++17	30	1576
29171386_63000497	4	-	cyan	GNU C++17	202	12
29175199_62978117	1	-	blue	GNU C++11	62	7836
29175199_62981230	2	-	blue	GNU C++11	46	3920
29175199_63001753	3	-	blue	GNU C++11	46	18796
29175199_62992991	4	-	blue	GNU C++11	967	13508
29144046_62977929	1	China	blue	GNU C++11	62	4
29144046_62981174	2	China	blue	GNU C++11	46	792
29144046_62997648	3	China	blue	GNU C++11	31	792
29144046_63003131	4	China	blue	GNU C++11	171	2652
29174147_62987653	1	China	blue	GNU C++11	46	1576
29174147_62992606	2	China	blue	GNU C++11	46	7840
29174147_62997858	3	China	blue	GNU C++11	46	3140
29174147_62985656	4	China	blue	GNU C++11	249	12
29178843_62979706	1	-	blue	GNU C++11	124	8
29178843_62982286	2	-	blue	GNU C++11	186	396
29178843_62991888	3	-	blue	GNU C++11	46	3532
29178843_63001816	4	-	blue	GNU C++11	187	140
29141644_62977822	1	China	blue	GNU C++11	62	4
29141644_62981020	2	China	blue	GNU C++11	46	3140
29141644_62998402	3	China	blue	GNU C++11	31	7832
29141644_63001879	4	China	blue	GNU C++11	202	1964
29180992_62980671	1	-	blue	GNU C++17	77	8
29180992_62985586	2	-	blue	GNU C++17	46	408
29180992_62995286	3	-	blue	GNU C++17	31	1576
29180992_63002800	4	-	blue	GNU C++17	202	12
29146175_62979955	1	-	blue	GNU C++14	77	8
29146175_62982122	2	-	blue	GNU C++14	61	792
29146175_62991999	3	-	blue	GNU C++14	31	3924
29146175_63005388	4	-	blue	GNU C++14	280	224
29174614_63006374	1	-	blue	GNU C++14	62	0
29174614_63005933	2	-	blue	GNU C++14	46	4676
29174614_63005289	3	-	blue	GNU C++14	31	4680
29174614_62998086	4	-	blue	GNU C++14	31	2916
29174614_62997931	5	-	blue	GNU C++14	31	2916
29174553_62977700	1	Ukraine	blue	GNU C++14	77	16
29174553_62982650	2	Ukraine	blue	GNU C++14	46	804
29174553_62994707	3	Ukraine	blue	GNU C++14	31	3156
29174553_63003138	4	Ukraine	blue	GNU C++14	951	20
29141293_62977517	1	Россия	blue	GNU C++17	77	8
29141293_62978985	2	Россия	blue	GNU C++17	62	792
29141293_62999437	3	Россия	blue	GNU C++17	31	780
29141293_63001146	4	Россия	blue	GNU C++17	499	8
29170068_62980273	1	-	blue	GNU C++14	62	4
29170068_62984264	2	-	blue	GNU C++14	62	7840
29170068_62992305	3	-	blue	GNU C++14	46	7840
29170068_63007394	4	-	blue	GNU C++14	62	140
29145956_62977712	1	-	blue	GNU C++17	124	2744
29145956_62980106	2	-	blue	GNU C++17	46	3528
29145956_62993272	3	-	blue	GNU C++17	31	4412
29145956_63001303	4	-	blue	GNU C++17	280	4020
29149893_62977936	1	South Korea	blue	GNU C++14	78	8
29149893_62980198	2	South Korea	blue	GNU C++14	46	880
29149893_62991522	3	South Korea	blue	GNU C++14	31	884
29149893_63004654	4	South Korea	blue	GNU C++14	77	1228
29172211_62977632	1	-	blue	GNU C++17	62	4
29172211_62981206	2	-	blue	GNU C++17	140	796
29172211_62996737	3	-	blue	GNU C++17	31	796
29172211_63002943	4	-	blue	GNU C++17	186	12
29154968_62977616	1	-	blue	GNU C++17	77	4
29154968_62984444	2	-	blue	GNU C++17	62	796
29154968_62995451	3	-	blue	GNU C++17	31	792
29154968_63004841	4	-	blue	GNU C++17	311	16
29180165_62977959	1	Italy	blue	GNU C++17	78	8
29180165_62979936	2	Italy	blue	GNU C++17	46	796
29180165_62997482	3	Italy	blue	GNU C++17	31	8
29180165_63002154	4	Italy	blue	GNU C++17	186	8
29150404_62978168	1	China	blue	GNU C++11	62	4
29150404_62983051	2	China	blue	GNU C++11	46	3920
29150404_62991860	3	China	blue	GNU C++11	31	10336
29150404_63003081	4	China	blue	GNU C++11	311	11944
29140891_62977942	1	-	blue	GNU C++17	77	1572
29140891_62980265	2	-	blue	GNU C++17	62	792
29140891_62995714	3	-	blue	GNU C++17	31	1560
29140891_62999811	4	-	blue	GNU C++17	327	12
29179712_62978733	1	-	blue	GNU C++11	62	792
29179712_62980986	2	-	blue	GNU C++11	61	400
29179712_62998111	3	-	blue	GNU C++11	31	792
29179712_63000390	4	-	blue	GNU C++11	187	1772
29149207_62978817	1	China	blue	GNU C++17	62	2060
29149207_62981321	2	China	blue	GNU C++17	62	2452
29149207_62990976	3	China	blue	GNU C++17	46	2844
29149207_63003088	4	China	blue	GNU C++17	467	2068
29137432_62980812	1	China	blue	GNU C++14	93	2608
29137432_62984529	2	China	blue	GNU C++14	140	796
29137432_62991963	3	China	blue	GNU C++14	31	1576
29137432_62998184	4	China	blue	GNU C++14	811	16
29181143_62982483	1	-	cyan	GNU C++11	62	1572
29181143_62990593	2	-	cyan	GNU C++11	61	7836
29181143_62999505	3	-	cyan	GNU C++11	31	3140
29181143_62992377	4	-	cyan	GNU C++11	217	464
29151216_62978474	1	-	blue	GNU C++14	62	4
29151216_62983605	2	-	blue	GNU C++14	62	776
29151216_62995557	3	-	blue	GNU C++14	31	776
29151216_63005245	4	-	blue	GNU C++14	420	8
29170838_62978201	1	China	blue	GNU C++11	124	4
29170838_62981348	2	China	blue	GNU C++11	93	796
29170838_62996396	3	China	blue	GNU C++11	31	2360
29170838_63004681	4	China	blue	GNU C++11	124	16
29177908_62978730	1	China	blue	GNU C++11	61	4
29177908_62984008	2	China	blue	GNU C++11	171	400
29177908_62994778	3	China	blue	GNU C++11	31	2360
29177908_63003874	4	China	blue	GNU C++11	93	16
29163379_62978107	1	Belarus	blue	GNU C++17	374	4
29163379_62981049	2	Belarus	blue	GNU C++17	140	1576
29163379_62996506	3	Belarus	blue	GNU C++17	31	5504
29163379_62998281	4	Belarus	blue	GNU C++17	312	8
29181180_62985276	1	Japan	blue	GNU C++17	390	3224
29181180_62987904	2	Japan	blue	GNU C++17	140	2368
29181180_62996605	3	Japan	blue	GNU C++17	46	4944
29181180_63002126	4	Japan	blue	GNU C++17	483	1516
29138023_62978179	1	Россия	blue	GNU C++14	78	1576
29138023_62982385	2	Россия	blue	GNU C++14	62	788
29138023_62989772	3	Россия	blue	GNU C++14	31	1748
29138023_62998194	4	Россия	blue	GNU C++14	858	248
29175809_62979007	1	Belarus	blue	GNU C++14	93	15668
29175809_62982767	2	Belarus	blue	GNU C++14	61	3924
29175809_62996863	3	Belarus	blue	GNU C++14	31	23496
29175809_63003274	4	Belarus	blue	GNU C++14	670	7840
29180350_62979880	1	Россия	blue	GNU C++14	92	4
29180350_62984731	2	Россия	blue	GNU C++14	62	404
29180350_62996422	3	Россия	blue	GNU C++14	78	9288
29180350_63002912	4	Россия	blue	GNU C++14	468	268
29178277_62978494	1	Romania	blue	GNU C++14	77	796
29178277_62982292	2	Romania	blue	GNU C++14	61	408
29178277_62997970	3	Romania	blue	GNU C++14	46	7832
29178277_63001199	4	Romania	blue	GNU C++14	296	8
29140841_62977796	1	-	blue	GNU C++14	77	8
29140841_62980690	2	-	blue	GNU C++14	46	400
29140841_62996719	3	-	blue	GNU C++14	46	9380
29140841_63005604	4	-	blue	GNU C++14	748	16
29181146_62983513	1	-	blue	GNU C++17	93	8
29181146_62986109	2	-	blue	GNU C++17	62	784
29181146_62996998	3	-	blue	GNU C++17	46	5256
29181146_63004350	4	-	blue	GNU C++17	702	280
29178864_62978137	1	Индия	cyan	GNU C++14	390	4
29178864_62980667	2	Индия	cyan	GNU C++14	139	776
29178864_62995517	3	Индия	cyan	GNU C++14	46	14068
29178864_63006009	4	Индия	cyan	GNU C++14	483	8
29178876_62981903	1	China	blue	GNU C++14	77	1580
29178876_62986538	2	China	blue	GNU C++14	61	1576
29178876_62994985	3	China	blue	GNU C++14	31	3140
29178876_63002617	4	China	blue	GNU C++14	124	20
29178341_62978077	1	-	blue	GNU C++14	77	8
29178341_62983511	2	-	blue	GNU C++14	62	792
29178341_62996288	3	-	blue	GNU C++14	31	920
29178341_63006233	4	-	blue	GNU C++14	358	12
29177927_62977813	1	France	blue	GNU C++17	92	4
29177927_62979796	2	France	blue	GNU C++17	46	412
29177927_62992761	3	France	blue	GNU C++17	31	5500
29177927_63005790	4	France	blue	GNU C++17	561	12
29168981_62979165	1	Индия	blue	GNU C++17	93	16
29168981_62984925	2	Индия	blue	GNU C++17	77	412
29168981_62993633	3	Индия	blue	GNU C++17	31	3680
29168981_63004961	4	Индия	blue	GNU C++17	982	300
29137867_63001389	1	Egypt	blue	GNU C++11	61	8
29137867_62980502	2	Egypt	blue	GNU C++11	62	416
29137867_62994278	3	Egypt	blue	GNU C++11	31	4292
29137867_63001848	4	Egypt	blue	GNU C++11	623	36
29177977_62978725	1	-	blue	GNU C++11	109	8
29177977_62983033	2	-	blue	GNU C++11	78	400
29177977_62997957	3	-	blue	GNU C++11	31	792
29177977_63006929	4	-	blue	GNU C++11	327	12
29153017_62983084	1	China	blue	GNU C++11	61	792
29153017_62989006	2	China	blue	GNU C++11	46	792
29153017_62996712	3	China	blue	GNU C++11	31	1572
29153017_63000710	4	China	blue	GNU C++11	109	8
29144615_62977819	1	Индия	blue	Java 8	155	0
29144615_62982828	2	Индия	blue	Java 8	155	0
29144615_62994163	3	Индия	blue	Java 8	156	0
29144615_63006174	4	Индия	blue	Java 8	608	0
29179532_62979257	1	Индия	blue	GNU C++14	358	8
29179532_62988107	2	Индия	blue	GNU C++14	140	780
29179532_62994140	3	Индия	blue	GNU C++14	31	776
29179532_63002459	4	Индия	blue	GNU C++14	234	8
29170677_62977499	1	Индия	blue	GNU C++17	93	3920
29170677_62983292	2	Индия	blue	GNU C++17	62	7844
29170677_62992747	3	Индия	blue	GNU C++17	31	3924
29170677_63006800	4	Индия	blue	GNU C++17	858	804
29179791_62978373	1	-	cyan	GNU C++11	62	616
29179791_62981355	2	-	cyan	GNU C++11	46	228
29179791_62994228	3	-	cyan	GNU C++11	31	1568
29179791_63007416	4	-	cyan	GNU C++11	420	12
29177504_62978072	1	China	blue	GNU C++17	78	4
29177504_62981404	2	China	blue	GNU C++17	62	796
29177504_62983154	3	China	blue	GNU C++17	31	800
29159091_62981531	1	Ukraine	blue	GNU C++17	374	8
29159091_62991028	2	Ukraine	blue	GNU C++17	140	1572
29159091_62997654	3	Ukraine	blue	GNU C++17	31	1572
29159091_63001393	4	Ukraine	blue	GNU C++17	405	16
29179942_62977466	1	Россия	blue	GNU C++17	78	4
29179942_62979555	2	Россия	blue	GNU C++17	46	404
29179942_62997024	3	Россия	blue	GNU C++17	30	8
29179942_63002214	4	Россия	blue	GNU C++17	295	12
29180185_62978334	1	China	blue	GNU C++11	420	8
29180185_62980832	2	China	blue	GNU C++11	171	404
29180185_63004789	3	China	blue	GNU C++11	31	792
29180185_62993589	4	China	blue	GNU C++11	62	8
29170208_62983067	1	-	blue	GNU C++11	46	8
29170208_62981057	2	-	blue	GNU C++11	46	3920
29170208_62998794	3	-	blue	GNU C++11	31	400
29170208_63005989	4	-	blue	GNU C++11	202	12
29176731_62978984	1	-	cyan	GNU C++14	77	1576
29176731_62986394	2	-	cyan	GNU C++14	61	1576
29176731_62997381	3	-	cyan	GNU C++14	31	2360
29176731_63008044	4	-	cyan	GNU C++14	77	16
29158935_62979026	1	China	blue	GNU C++17	62	4
29158935_62983038	2	China	blue	GNU C++17	46	404
29158935_62996415	3	China	blue	GNU C++17	46	3144
29158935_63005357	4	China	blue	GNU C++17	280	12
29159417_62977773	1	Индия	blue	GNU C++14	77	8
29159417_62980718	2	Индия	blue	GNU C++14	46	1576
29159417_62996668	3	Индия	blue	GNU C++14	31	1572
29159417_63006399	4	Индия	blue	GNU C++14	202	12
29179748_62977742	1	-	blue	GNU C++14	77	792
29179748_62981862	2	-	blue	GNU C++14	46	400
29179748_62993711	3	-	blue	GNU C++14	31	400
29179748_63002185	4	-	blue	GNU C++14	342	16
29151535_62978471	1	Россия	blue	GNU C++11	109	4
29151535_62982234	2	Россия	blue	GNU C++11	78	796
29151535_62994445	3	Россия	blue	GNU C++11	31	8596
29151535_63007593	4	Россия	blue	GNU C++11	218	8
29175482_62977578	1	Индия	blue	GNU C++11	140	784
29175482_62980391	2	Индия	blue	GNU C++11	78	780
29175482_62996847	3	Индия	blue	GNU C++11	31	8600
29175482_63006540	4	Индия	blue	GNU C++11	202	20
29178583_62979618	1	China	blue	GNU C++11	46	12
29178583_62984807	2	China	blue	GNU C++11	46	400
29178583_63002377	3	China	blue	GNU C++11	31	228
29178583_62997082	4	China	blue	GNU C++11	171	12
29170490_62979387	1	Indonesia	blue	GNU C++14	93	8
29170490_62982196	2	Indonesia	blue	GNU C++14	46	408
29170490_62997592	3	Indonesia	blue	GNU C++14	31	796
29170490_63006369	4	Indonesia	blue	GNU C++14	436	8
29168833_62983422	1	China	black	GNU C++11	46	0
29168833_62988769	2	China	black	GNU C++11	46	616
29168833_62995921	3	China	black	GNU C++11	31	1392
29168833_63005451	4	China	black	GNU C++11	171	0
29141669_62979210	1	Индия	blue	GNU C++11	421	4
29141669_62983523	2	Индия	blue	GNU C++11	187	396
29141669_62993979	3	Индия	blue	GNU C++11	31	1572
29141669_63008656	4	Индия	blue	GNU C++11	967	20
29156156_62978744	1	Iran	blue	GNU C++17	77	8
29156156_62983131	2	Iran	blue	GNU C++17	62	796
29156156_62995460	3	Iran	blue	GNU C++17	31	796
29156156_63004905	4	Iran	blue	GNU C++17	155	4
29177786_62984435	1	-	cyan	GNU C++14	374	8
29177786_62988417	2	-	cyan	GNU C++14	140	400
29177786_62994948	3	-	cyan	GNU C++14	30	15672
29177786_63004373	4	-	cyan	GNU C++14	202	12
29180468_62979500	1	Italy	blue	GNU C++11	451	8
29180468_62983577	2	Italy	blue	GNU C++11	202	792
29180468_62998858	3	Italy	blue	GNU C++11	31	1576
29180468_63003239	4	Italy	blue	GNU C++11	93	4
29180666_62978215	1	-	blue	GNU C++17	77	4
29180666_62981325	2	-	blue	GNU C++17	62	776
29180666_62997531	3	-	blue	GNU C++17	31	3116
29180666_63004824	4	-	blue	GNU C++17	468	220
29154568_62978123	1	Austria	blue	PyPy 3	390	15576
29154568_62981291	2	Austria	blue	PyPy 3	265	10188
29154568_62996158	3	Austria	blue	PyPy 3	140	1248
29154568_63004761	4	Austria	blue	PyPy 3	171	2316
29177263_62978245	1	China	blue	GNU C++11	61	4
29177263_62980988	2	China	blue	GNU C++11	31	404
29177263_62995262	3	China	blue	GNU C++11	46	1572
29177263_63003636	4	China	blue	GNU C++11	733	32
29180022_62986220	1	China	blue	GNU C++11	62	0
29180022_62990521	2	China	blue	GNU C++11	31	228
29180022_62999661	3	China	blue	GNU C++11	31	612
29180022_62998119	4	China	blue	GNU C++11	124	0
29180965_62984146	1	-	cyan	MS C++ 2017	78	8
29180965_62986606	2	-	cyan	MS C++ 2017	61	2612
29180965_63001544	3	-	cyan	MS C++ 2017	31	8
29180965_62994337	4	-	cyan	MS C++ 2017	171	12
29164967_62978997	1	Japan	blue	GNU C++17	78	8
29164967_62982163	2	Japan	blue	GNU C++17	62	800
29164967_62997527	3	Japan	blue	GNU C++17	31	2356
29164967_63000993	4	Japan	blue	GNU C++17	108	4
29148074_62978002	1	-	blue	GNU C++14	109	1572
29148074_62980362	2	-	blue	GNU C++14	61	796
29148074_62986000	3	-	blue	GNU C++14	30	800
29136056_62977595	1	Romania	blue	GNU C++11	139	4
29136056_62983059	2	Romania	blue	GNU C++11	93	396
29136056_62995868	6	Romania	blue	GNU C++11	233	6412
29141134_62977479	1	Индия	blue	GNU C++14	389	4
29141134_62978581	2	Индия	blue	GNU C++14	140	776
29141134_62987004	3	Индия	blue	GNU C++14	109	23492
29181056_62980770	1	Iran	cyan	GNU C++17	93	63636
29181056_62984641	2	Iran	cyan	GNU C++17	61	64036
29181056_62998041	3	Iran	cyan	GNU C++17	31	63640
29181056_63005500	4	Iran	cyan	GNU C++17	966	63648
29158942_62977727	1	Japan	blue	PyPy 3	374	11892
29158942_62980546	2	Japan	blue	PyPy 3	218	10172
29158942_62996322	3	Japan	blue	PyPy 3	170	2380
29158942_63005710	4	Japan	blue	PyPy 3	810	9140
29160514_62977597	1	Индия	blue	GNU C++17	77	4
29160514_62980234	2	Индия	blue	GNU C++17	46	3924
29160514_62987009	3	Индия	blue	GNU C++17	46	7840
29172927_62977434	1	Индия	blue	GNU C++14	92	8
29172927_62979461	2	Индия	blue	GNU C++14	46	792
29172927_62997812	3	Индия	blue	GNU C++14	46	3924
29172927_63003447	4	Индия	blue	GNU C++14	468	1964
29174880_62979384	1	China	cyan	GNU C++11	140	4
29174880_62985993	2	China	cyan	GNU C++11	78	404
29174880_62990001	3	China	cyan	GNU C++11	46	1588
29174880_63003344	4	China	cyan	GNU C++11	312	36
